frame,G908R_febuxostat_rep1,G908R_febuxostat_rep2,G908R_febuxostat_rep3,G908R_natural_rep1,G908R_natural_rep2,G908R_natural_rep3,R702W_febuxostat_rep1,R702W_febuxostat_rep2,R702W_febuxostat_rep3,R702W_natural_rep1,R702W_natural_rep2,R702W_natural_rep3
1247,27.4714,51.1003,5.7832,37.9495,45.0909,42.4716,38.6218,26.7020,29.2315,28.0111,25.0145,7.7225
1248,26.7007,51.4975,6.1332,37.5396,44.7067,40.7180,39.0649,27.1805,28.0774,28.9248,24.9459,7.6748
1249,27.2540,52.6898,5.7166,37.3816,45.5339,41.7732,38.6880,27.1512,28.7985,28.9275,25.4672,7.9845
1250,27.7797,53.6268,11.3104,37.3786,45.0358,36.7538,38.3891,26.2319,26.6536,29.3821,22.7138,7.7565
1251,27.9531,52.3368,10.7443,36.7330,44.2337,37.9435,38.8825,26.4433,28.2948,30.0835,19.0744,7.4476
1252,27.5235,53.3197,10.4864,36.0998,44.9818,38.0875,38.4065,26.3487,27.2314,28.1217,23.8181,7.5468
1253,26.4812,52.2261,10.2297,35.8861,44.8465,31.6032,39.2083,26.5398,26.8421,29.2788,19.3668,7.6860
1254,25.5932,52.0793,9.7865,36.3441,45.9355,33.0854,38.8581,26.7172,26.7411,28.8672,20.6752,7.5078
1255,25.7058,51.7215,10.2791,32.9638,43.8445,31.5192,39.2998,26.6647,26.6532,29.5563,20.5042,7.8108
1256,26.1492,53.4002,10.5645,32.2818,45.5726,33.9386,38.8729,27.4708,26.6153,29.6805,20.4015,7.7628
1257,25.1087,54.1603,32.9139,32.0519,44.4047,38.1533,39.3280,27.1092,27.9311,28.2772,19.5383,7.5074
1258,25.4557,54.2447,28.0563,32.8002,44.9958,33.7961,39.7510,27.3693,27.6363,28.7704,23.7960,7.1724
1259,29.0670,55.1963,28.9633,28.9426,44.4605,40.2113,39.0987,28.0984,26.6896,28.0912,24.3750,7.4903
1260,25.3138,55.4730,33.5289,28.8131,43.5710,30.7203,39.4476,28.5868,28.3843,27.8338,24.5975,7.8860
1261,26.2228,55.1875,32.7348,29.9874,45.8794,30.7686,39.5604,28.3504,27.4664,27.8692,23.4151,7.9873
1262,25.7069,54.5998,33.4067,30.7389,45.9527,37.3714,39.2494,28.1009,28.0587,28.8861,23.9602,8.0891
1263,25.3893,55.1555,32.6705,30.3202,44.8977,35.5005,39.8094,28.6849,29.1606,29.6359,24.1007,8.0432
1264,25.1916,54.1583,32.2564,29.8938,45.0861,37.9489,39.6723,28.9039,29.3578,29.2875,24.7912,8.0687
1265,25.5499,54.6776,32.2411,30.1344,47.7016,38.9535,40.1591,29.1870,29.3041,28.9714,24.6535,7.8143
1266,25.4757,55.8096,32.5923,29.0333,47.9659,39.2851,40.5695,28.4332,29.0305,28.4755,25.5774,7.9434
1267,25.7541,54.9864,32.1152,28.7920,48.6362,40.4017,39.8639,28.6937,29.3796,28.6148,25.3441,7.7149
1268,26.3271,54.6874,9.4310,28.6541,49.0955,37.8586,39.1367,28.8134,30.5823,24.6413,25.5911,7.3045
1269,26.5876,56.7231,9.7245,27.6964,44.6974,38.3701,39.4103,28.4368,27.3343,24.8706,21.5015,7.4483
1270,27.3770,56.8185,9.8861,27.5008,44.3046,37.2928,39.1582,29.1868,27.7141,24.1324,25.7200,7.2215
1271,26.9850,56.4846,10.1484,27.5000,42.3636,39.2976,39.6088,29.4912,28.6217,23.8366,22.4426,7.3973
1272,27.6717,56.2019,9.3924,27.6590,41.6223,38.3510,39.0845,30.0829,28.6905,23.1163,22.8230,7.4189
1273,27.0753,56.9861,9.4967,28.0907,41.3163,39.0565,39.2701,29.5876,29.3204,22.8306,22.7213,7.6531
1274,27.8100,57.1043,9.5259,28.0522,40.4513,38.4701,38.9611,30.0898,28.2224,23.5015,22.4983,7.5115
1275,27.7623,57.1963,9.7214,28.3305,41.3787,39.5757,38.8186,29.6546,28.7892,22.3967,26.2813,7.5398
1276,27.3793,57.0709,10.2386,28.4540,45.0053,39.9604,38.6021,30.1818,29.8926,23.2891,25.6794,7.8151
1277,27.7387,58.0161,9.9440,28.8896,45.5151,40.5507,39.1803,30.4980,30.2276,22.2964,25.4923,7.3681
1278,27.5719,58.6273,10.1646,28.2085,44.9659,38.7915,39.6981,30.3131,28.7753,23.1755,25.1431,7.5747
1279,27.5449,58.1071,10.0819,28.6280,44.9718,38.8236,40.1448,30.0105,28.3587,22.8289,28.1313,7.1620
1280,27.0819,59.9476,10.3210,28.8129,44.4656,39.2507,40.2985,30.8376,28.3278,25.3074,28.1525,7.4539
1281,30.2959,60.1304,10.0584,30.0144,44.2588,38.8236,35.6281,31.2003,29.0797,23.6173,25.2825,7.2856
1282,34.4526,58.8439,9.5759,29.7924,44.4726,38.3219,38.9497,30.6729,28.7802,22.9446,25.5845,6.7766
1283,30.5284,61.2334,10.5382,31.9076,42.1194,38.7133,34.7737,30.9749,28.0116,22.4535,25.0890,6.4128
1284,33.4265,59.5883,5.3235,32.0577,40.1308,40.5855,34.1464,31.2453,27.5630,21.9950,25.1946,6.8567
1285,33.2318,58.9221,5.7000,31.5994,40.7993,39.6036,34.5697,30.7389,27.8639,20.7968,25.4380,7.3297
1286,32.7675,59.0323,4.1997,31.4023,41.3091,40.2047,34.7106,31.2063,29.3159,19.7034,26.6105,6.4218
1287,34.1001,58.4149,4.8640,31.6074,39.6213,39.9249,34.5193,32.2863,28.9499,18.5655,26.6713,7.0502
1288,33.4398,57.8117,4.9304,31.1578,40.1184,40.8314,34.5766,32.1960,29.5229,19.2227,26.7677,7.4243
1289,35.0282,57.9693,4.8783,31.0811,40.5504,40.6418,34.4564,32.6211,29.4063,19.7558,26.3890,6.8846
1290,33.8676,57.5908,4.9258,30.5513,41.0363,39.3834,34.3082,32.9894,29.1298,19.2426,26.6372,7.3470
1291,34.4849,57.4202,5.5677,30.4568,41.4221,40.4321,35.1521,32.4118,28.9834,19.1401,27.1138,29.2330
1292,34.2856,58.5550,4.8628,31.3219,41.5187,40.9359,34.9482,31.5395,29.2080,20.1848,27.4860,6.6412
1293,34.9691,57.9631,5.6387,30.5045,43.3330,44.8943,35.0360,32.5851,28.5736,21.0608,27.4161,6.6684
1294,31.4820,58.1041,5.9170,30.4979,42.6159,40.5248,35.6167,32.0743,29.6487,20.6870,27.6653,6.9496
1295,33.9548,58.7325,6.0260,31.0758,42.6772,45.5776,35.7379,32.5667,29.0833,21.1374,27.3900,6.6142
1296,29.9223,59.6362,6.2133,30.3458,43.0141,40.3566,36.0601,32.4888,29.3769,21.1084,27.7296,6.5600
1297,30.7959,58.8135,5.5911,30.1101,42.7471,40.0542,34.6286,32.3963,29.3343,20.5596,28.1532,6.3267
1298,31.2872,58.6666,5.5321,30.6900,41.0571,40.7191,34.1570,32.7025,28.2318,20.1660,28.5363,6.8974
1299,31.3868,58.6836,5.9553,32.1567,42.9598,40.5208,34.1763,29.2352,29.1322,21.5220,28.9445,6.5805
1300,31.1095,57.8241,5.8853,32.4724,43.4343,40.0805,34.6831,28.9686,28.5788,21.8659,29.8841,6.0705
1301,32.0489,57.4192,6.8782,32.9346,41.2251,39.3938,34.1420,28.7149,28.1615,22.9827,30.3359,5.7648
1302,32.0589,58.0883,6.7600,33.1723,42.2294,39.0425,34.4822,29.5064,28.0002,22.1774,29.9137,5.7890
1303,32.8399,57.9892,6.4809,31.4666,42.2590,38.0726,35.0135,32.2429,26.7831,23.5629,29.3630,5.2058
1304,32.6882,57.7569,6.2282,31.8097,41.1628,38.2984,33.9667,29.3696,27.0966,24.8364,29.6896,5.8791
1305,31.8307,57.6234,6.4809,31.2859,39.2503,38.3795,34.3139,32.8092,28.1299,24.4236,29.6809,5.8003
1306,31.3005,57.5675,6.0859,31.0620,38.3874,37.3259,33.9646,30.7327,28.4380,24.4221,29.5978,6.1968
1307,31.1742,56.2432,6.3488,38.5548,42.0037,37.6031,34.7928,30.0936,28.6552,24.5410,28.9521,5.6498
1308,32.2031,55.9849,6.1749,39.5615,42.1795,37.7239,35.0932,31.3491,28.7700,24.6035,25.3528,5.5187
1309,31.9943,55.7125,6.3106,40.1253,42.8650,37.5513,35.4143,31.3518,29.3673,25.5015,25.5642,5.5994
1310,31.6408,56.2643,6.7616,40.6738,42.0535,38.3652,36.1353,31.4235,29.7605,25.8155,26.3224,6.1891
1311,31.0523,57.2439,6.1851,40.5529,42.3199,39.6636,35.9709,31.9408,30.1653,25.3730,25.9984,6.3028
1312,31.7488,57.9532,6.3040,40.0782,42.0850,38.9885,35.3751,32.4728,30.4685,26.0831,26.5321,6.2886
1313,30.5006,57.9078,6.3004,38.6121,41.8930,38.3403,36.0083,34.8582,30.9434,25.5604,26.8150,6.0763
1314,30.6480,57.8834,6.7490,38.5546,41.3637,39.4766,36.1893,31.8533,30.3423,24.1009,27.3723,6.4440
1315,30.9205,57.1736,5.5722,39.5611,42.5020,40.0867,36.8149,31.6626,31.3577,23.6538,28.7040,6.2879
1316,30.8854,57.3685,5.1052,38.9082,41.6046,40.8832,36.7078,34.8221,31.3716,24.3026,28.2660,8.4807
1317,31.3518,57.3467,5.6425,38.6192,41.8945,41.9687,36.6592,30.7837,30.2805,24.8385,27.2348,8.6601
1318,31.6936,58.2626,6.3801,38.0963,40.7464,42.4414,36.9364,31.3133,29.7494,28.8711,27.9715,7.9782
1319,31.4412,58.6928,6.6490,39.0244,40.7686,42.5817,36.5043,34.7190,29.7992,28.5592,28.3976,8.3475
1320,31.8956,57.6330,6.4098,39.0521,40.4625,41.7973,36.9027,34.5976,30.0911,27.6557,29.2194,8.1380
1321,31.7956,57.4726,6.7450,37.7840,39.4101,40.3358,37.2026,33.4938,30.7740,28.4649,29.1183,9.0514
1322,32.5823,57.7408,6.1335,37.7348,37.6817,38.7590,36.7443,33.1591,30.5771,27.7803,29.2030,8.9212
1323,33.1332,56.9596,6.5922,38.0845,37.4872,40.2290,36.7731,33.4994,30.2037,28.6412,29.3806,9.8666
1324,33.6714,56.9928,5.6562,36.7149,37.2558,39.6307,38.0474,34.8645,29.0323,27.2523,29.7366,9.5600
1325,32.3075,57.6517,5.2914,37.0658,38.0734,40.2883,37.2656,34.6962,29.8246,26.3601,30.4693,9.9404
1326,31.1728,59.5832,4.8773,36.6798,36.5283,41.1838,38.5849,34.9405,29.6456,27.2794,30.3593,10.5277
1327,32.3229,60.5181,5.6839,38.1658,36.1718,41.0994,38.2257,35.6904,29.6946,27.3850,30.8737,10.7889
1328,31.9502,59.4158,3.6328,38.2425,36.5952,40.9740,37.8886,35.7000,29.7017,27.2091,30.0119,10.9504
1329,32.8591,60.8660,3.4632,39.0477,37.0819,42.0088,37.3773,33.9395,29.7430,23.9224,29.7248,10.8201
1330,32.8427,61.5463,3.9054,40.7666,36.9182,42.6281,37.6160,35.2426,30.0030,24.4538,30.1763,11.2301
1331,33.2329,61.4935,4.4707,40.2476,35.2655,42.9591,36.4970,35.1756,30.3213,24.8081,30.3076,10.7009
1332,34.5057,61.7148,4.0001,39.9142,34.6230,43.2265,37.1313,34.9984,28.5605,24.1511,34.5390,10.6062
1333,33.8220,60.4515,6.5123,38.9917,34.0761,43.6118,36.0441,35.1228,29.0762,23.7024,33.4394,10.2177
1334,34.0703,59.8230,6.6494,41.0624,33.5415,43.4678,35.2305,36.1442,29.6335,23.4155,33.0025,11.2976
1335,34.0477,60.6166,6.5844,41.1604,32.9363,42.7202,34.5025,34.5769,31.0470,24.4716,32.9241,10.6644
1336,34.8437,59.8196,3.7531,40.4368,33.4835,41.8624,34.1400,35.0988,32.1292,24.7026,30.1164,10.0841
1337,34.2316,60.3825,3.5037,39.4556,34.0429,41.9577,33.6408,35.1939,31.3694,24.6942,29.2479,8.7806
1338,34.8128,60.2252,3.0161,39.9939,34.1813,43.0967,33.3747,35.3573,31.2581,24.5117,29.2972,8.5556
1339,36.0207,60.5203,2.7953,39.3164,34.7013,42.2905,33.0418,34.4772,29.5240,27.9995,28.4094,10.4619
1340,36.0084,59.8497,2.8576,39.2539,35.3751,41.2958,32.6784,34.6271,31.2073,27.5798,27.0996,9.9696
1341,35.9885,59.3523,2.5354,39.5618,34.8917,41.6850,33.3479,34.7244,30.7078,28.1162,32.0114,10.1693
1342,36.0593,59.3996,2.8448,39.6347,36.2028,42.7948,33.2078,35.2328,28.6397,27.8338,32.2268,10.0596
1343,35.6327,58.7875,3.3626,39.6228,35.4625,42.5072,33.3489,34.7648,27.7023,28.9329,30.4935,10.1231
1344,35.7037,59.4736,3.5966,40.1943,35.7812,42.2526,33.9822,35.3053,28.3033,28.7576,30.7477,10.3041
1345,34.2027,58.7541,4.0108,40.0145,34.9435,41.6624,33.0389,34.7362,28.3057,29.2494,29.5169,10.1066
1346,35.3832,58.4425,3.6669,40.6016,36.1099,41.1046,32.4043,32.7875,28.3857,28.4695,30.3419,10.6433
1347,35.4699,58.3298,3.6992,41.9022,36.7329,41.2019,32.2521,32.0902,28.8542,28.9452,29.3498,10.5163
1348,35.2830,58.5417,4.3042,40.5616,37.8180,39.5884,32.7725,31.6765,28.0522,28.5832,32.6097,10.7335
1349,36.4332,59.0113,3.6456,40.6054,36.8248,39.5040,32.5792,30.7684,28.5081,29.5768,28.6100,10.5832
1350,36.2555,59.4091,4.6111,41.1922,37.7585,38.9991,32.0394,30.2647,27.4602,29.4199,24.8904,10.9226
1351,36.4753,59.0211,3.9812,40.5324,36.5386,40.2103,32.3914,30.5574,27.0908,30.1456,23.8198,10.1883
1352,36.3284,58.3897,4.4240,40.9429,35.4922,39.8170,32.2818,31.6006,25.4289,30.1094,28.3124,9.8793
1353,36.4083,57.9846,4.9195,39.5486,34.1441,39.4047,32.0233,32.4262,24.6122,31.7718,29.6390,10.0044
1354,36.8525,57.8679,3.9248,39.9898,35.3724,39.4722,32.1312,32.3371,24.6560,31.2300,24.6778,10.1130
1355,38.3955,57.5042,3.3663,40.4622,34.8972,38.3038,31.9275,35.4586,25.4733,31.3696,23.9495,10.5430
1356,38.8663,57.3251,3.6715,41.7116,34.9503,38.4910,31.7708,35.1689,25.9700,31.7682,24.4779,10.5310
1357,38.3625,59.8178,4.2127,41.8128,34.3342,38.4810,31.3570,34.9766,25.8303,31.5023,23.7229,9.8606
1358,37.9691,57.6709,4.9790,41.8482,33.5473,38.0182,31.2476,35.4060,24.2923,32.1879,22.6475,10.0694
1359,37.8849,56.2120,4.5682,43.4170,32.9614,38.9091,31.5726,35.5515,25.3764,32.6301,23.3976,9.7207
1360,36.5041,56.3949,4.9002,43.4259,32.8969,38.3786,30.6999,35.1490,25.2014,32.9445,23.8540,10.2418
1361,36.5415,58.3294,5.0032,42.5129,33.9228,38.6441,30.9152,34.5067,25.1986,32.6392,24.2634,8.6732
1362,37.9225,58.2551,5.1759,42.7358,33.5479,39.0945,31.6240,34.4026,24.4968,32.4999,23.7941,8.9996
1363,36.8717,59.2699,4.3298,41.9712,36.6692,39.2081,32.9145,34.8795,24.7695,32.9908,24.5029,10.3785
1364,36.8415,58.1916,4.0968,40.2922,35.4716,39.0806,33.1151,34.9211,23.9200,33.6527,27.2643,10.8401
1365,37.2000,58.2820,4.4557,40.9356,36.2131,39.3321,32.5056,31.5831,23.1785,34.5966,27.6592,10.4494
1366,36.9202,58.2601,4.6335,40.6155,35.1459,39.0569,32.7374,31.0703,24.7401,33.6030,27.2352,10.2305
1367,37.0515,57.6930,4.8900,41.8128,35.7062,38.5452,31.7239,34.0642,24.3791,34.3192,26.4520,9.5716
1368,36.4804,58.2711,4.1437,42.5136,34.8546,38.4235,31.4203,33.8639,23.9201,33.7422,26.6707,11.2537
1369,36.5715,58.0533,4.5748,43.0717,33.8676,43.4726,31.2496,31.4322,23.8873,34.1411,27.4973,10.6960
1370,35.9789,58.2977,4.8846,44.8901,30.3152,43.6310,31.9376,35.2770,23.9007,33.7898,30.5746,10.9817
1371,35.5027,58.5440,4.6472,44.7740,35.1101,43.4111,31.1578,36.2121,24.6567,33.2889,30.4931,10.8484
1372,35.1272,59.4577,4.2065,45.1175,34.9256,43.3411,31.4733,32.9732,24.0642,33.1636,30.9280,11.0776
1373,35.6409,60.0986,4.2553,44.8474,36.1561,43.9246,30.9680,34.4648,24.6363,32.9474,31.1297,10.9412
1374,36.4111,60.3728,4.7292,45.6487,35.7450,43.3245,31.5898,30.7104,23.7038,33.5685,31.4518,10.7221
1375,36.6166,59.8445,4.8938,45.6406,35.2727,43.9680,31.1769,31.3357,23.6096,34.1803,31.4650,10.8097
1376,32.1237,60.2513,4.6037,45.0028,34.9032,43.9063,31.3834,31.7959,24.8640,34.4730,29.3506,10.2595
1377,31.7115,58.9039,3.9100,45.2760,36.0577,44.5926,31.2854,32.1155,25.1035,33.4145,29.4636,10.4132
1378,31.8019,59.8098,3.4666,46.2901,36.7505,44.9363,30.5657,31.9843,25.7854,34.5028,29.6643,10.0961
1379,32.0746,59.7108,4.2098,45.6880,37.2692,44.1829,29.9384,34.2613,25.1740,34.4597,31.4519,10.3342
1380,32.5527,59.9021,4.0851,46.2781,36.5763,43.7817,30.0017,33.9638,25.9913,34.2556,28.6843,9.9501
1381,33.3138,59.1854,8.9642,46.7477,33.9063,43.3940,30.3777,30.7417,26.3335,35.1471,27.7327,39.0204
1382,33.6532,58.4501,8.3044,45.9970,33.3559,42.6604,31.6910,33.2938,27.1903,34.2662,27.6406,39.9810
1383,34.3120,58.7354,9.0171,44.4879,32.3187,42.7561,35.6171,33.9062,27.2369,34.0427,27.8330,10.3979
1384,38.8407,59.3734,4.5453,48.5156,32.9017,43.8947,35.9363,33.1327,25.9386,34.0805,27.9698,10.5484
1385,38.5876,60.7850,8.6464,48.0541,31.8374,41.9381,35.7424,33.5819,26.3840,34.3219,28.3935,10.2399
1386,35.3035,59.3699,9.2415,48.6506,32.0094,42.3986,35.3950,33.9180,26.8288,34.5914,27.9199,10.4813
1387,36.1323,59.1954,9.1667,50.0632,32.2437,43.0180,35.8712,35.2652,26.0081,34.9450,24.0708,10.4856
1388,36.1091,58.5848,9.7803,49.1781,32.3371,43.0616,36.1484,35.4222,25.1988,35.9944,25.3597,10.8335
1389,34.9346,58.2200,9.5359,48.8729,32.7795,43.0482,35.7435,34.7899,26.7220,35.0120,25.7270,10.4688
1390,36.0277,59.6400,9.8176,46.7753,33.9206,43.0937,35.5219,35.3669,26.6198,35.5542,30.3116,39.3064
1391,36.4060,59.3084,10.0057,49.0397,34.7342,41.8425,36.0366,34.8941,26.7883,35.9149,30.6714,39.2182
1392,36.0368,57.8941,9.8651,47.3926,34.6604,42.3799,35.9703,34.2152,27.1248,35.4749,31.7001,10.2643
1393,35.8192,58.0529,9.5758,47.8228,34.8142,41.5028,35.1335,30.9444,27.2710,35.3870,31.5623,39.3244
1394,35.7532,58.4308,4.8493,50.2943,32.8969,41.2503,30.9496,30.9826,27.1821,36.4567,32.0882,9.8002
1395,35.1577,57.6859,4.7128,50.1849,31.3250,40.5358,31.7738,31.6478,27.6690,36.1050,32.0597,38.6352
1396,35.1250,57.3131,10.1459,49.7081,31.0770,39.8261,30.7230,32.1076,27.6993,36.8288,30.9927,9.7906
1397,34.4333,58.2938,9.9764,51.4795,32.1133,40.8364,30.5822,32.3456,27.4058,37.5056,31.3288,8.5845
1398,34.3999,58.3535,10.1813,51.2845,32.6266,41.4258,30.6068,34.7262,26.8829,37.1982,31.1059,8.8725
1399,34.2044,58.9671,4.7060,51.4227,32.1502,40.1219,30.4236,34.8285,26.8187,36.7604,26.0932,9.7761
1400,35.1168,58.7847,5.4412,50.8385,32.4655,39.2570,30.8598,34.2119,27.2668,36.4762,26.7163,40.0399
1401,32.7313,59.2759,5.0684,50.9681,31.8759,39.1376,29.8911,33.7163,26.8034,36.5302,26.6826,40.1221
1402,33.5105,56.2279,5.0153,52.0783,32.7798,39.8039,30.1503,34.1774,29.7824,36.3086,25.4499,40.3415
1403,33.8609,56.7600,5.5749,52.7773,31.6432,39.3796,29.9449,33.5344,26.8857,37.0136,25.2420,9.2889
1404,34.2393,58.6780,5.1001,52.3012,32.5835,37.2137,29.3091,33.3602,27.5191,37.1419,23.7545,9.4513
1405,34.9806,59.5386,5.4761,53.4939,30.0652,36.7892,29.6284,33.2182,27.1588,37.3807,24.1216,9.7143
1406,35.6519,59.0444,4.7910,54.7149,31.3332,36.4028,35.0055,30.0329,28.1066,38.1166,22.9832,9.6700
1407,34.7051,59.2494,5.7235,53.6126,30.2999,36.0141,30.2017,30.2854,30.4892,37.5885,22.1957,40.1441
1408,34.9123,59.5082,5.2445,53.7304,29.4920,35.6748,30.1718,31.0818,29.8555,37.0796,22.4795,8.7286
1409,35.2176,60.7421,5.0813,53.4055,30.2354,36.4764,34.7190,31.7311,30.2252,37.7706,23.2060,9.0013
1410,35.2320,59.5957,5.3650,54.0625,29.9022,35.5558,33.9616,30.9671,31.0025,37.4697,23.0741,8.7204
1411,35.4733,59.3257,5.3468,53.8095,30.1393,35.7745,33.9079,30.0544,30.7813,36.6329,22.7817,8.6176
1412,39.8132,58.9979,5.6031,52.2820,29.4798,37.4904,33.8523,30.1535,30.6966,37.2562,25.8012,8.4380
1413,35.4579,59.8013,5.2685,51.7443,29.2786,36.8429,33.5494,29.7560,31.9022,37.2246,23.9435,37.3021
1414,35.3583,59.9907,5.2348,50.5897,28.3689,35.7147,34.8454,29.7751,31.2709,37.9067,26.3305,8.5201
1415,39.8475,60.8179,5.4359,50.8611,29.8045,36.9082,34.7895,29.5169,31.8630,36.8605,23.7731,8.7259
1416,40.6199,60.5419,5.7708,49.7988,30.0186,36.6164,34.0105,29.1430,31.5902,37.1547,23.1580,8.6375
1417,35.9407,61.0515,6.4143,51.2626,29.5685,36.5514,35.4807,29.8071,30.4733,35.5459,22.7299,8.0352
1418,40.6553,60.5339,5.9162,49.8460,30.2525,37.0917,35.0336,29.8540,30.1909,36.5948,22.0905,8.0727
1419,41.3145,60.4204,5.2017,49.1914,29.7729,36.4785,35.5441,29.4895,30.0219,36.5878,22.9318,7.5457
1420,41.7428,58.4759,5.5243,49.3925,29.9153,37.1042,35.8777,30.1444,31.4722,36.6436,22.6542,8.3657
1421,41.8111,58.5569,5.3812,49.8833,31.2710,36.2442,35.0167,30.0738,31.4977,36.6902,22.9477,8.5984
1422,41.2465,58.8537,5.4888,50.6469,30.2921,35.8997,34.9436,30.9059,31.1428,37.5532,22.1308,8.9183
1423,42.4484,59.8844,6.0489,51.5870,28.9289,36.3290,35.2798,29.9615,31.9433,37.6819,25.6535,8.9167
1424,41.8469,60.2039,5.6705,50.7929,28.2718,37.0299,34.8299,29.5922,31.0570,37.4643,25.9889,8.8825
1425,41.9716,59.8593,5.8218,51.8261,27.5325,38.2700,35.2389,30.2736,31.1877,34.9845,26.4898,8.5297
1426,42.0148,59.9764,7.7707,51.2517,27.6532,38.4723,34.4815,29.9857,31.6793,39.0478,26.5178,8.9511
1427,41.8663,59.8277,5.4305,51.5845,27.5780,39.1943,34.7609,28.9394,33.1689,37.8036,29.0054,8.7058
1428,42.4043,60.4253,7.5149,52.2077,26.5996,38.9879,35.7339,29.3679,33.9230,38.2420,29.1604,8.6038
1429,43.1886,58.9110,5.6263,52.6797,27.7054,39.5061,36.5209,29.2368,32.5745,37.6932,29.0047,8.9390
1430,42.2188,57.4256,5.4182,51.9331,26.2416,40.0826,35.6313,32.3533,33.1068,37.9624,29.0437,9.0390
1431,41.6994,57.9830,6.8801,52.1691,25.9616,41.2738,35.2711,29.6343,33.5230,37.0774,28.5032,8.9969
1432,41.1201,56.7774,7.6960,52.9137,27.3015,39.4593,36.5910,33.2247,34.9488,36.7848,28.8344,8.9405
1433,41.1910,57.0039,7.3376,52.1865,27.5197,40.0532,37.0371,33.0316,34.8896,36.9378,28.5897,8.6109
1434,41.1279,57.3676,7.8090,51.6931,27.4309,40.8621,32.8186,33.1660,35.8075,37.4858,27.1980,8.7364
1435,40.9083,57.2663,8.1553,52.4007,27.7871,40.7071,33.5899,33.2197,34.0301,37.4266,26.8068,8.8350
1436,41.0491,57.0878,7.7677,52.5263,27.6004,40.8493,34.3634,32.9311,39.0436,38.3767,26.7621,9.1406
1437,41.6960,56.4395,7.8590,52.7321,28.2009,42.0340,34.6872,32.8531,41.1106,37.9692,27.1557,8.7343
1438,40.7985,57.3132,7.9510,52.8484,28.4544,41.5975,34.8741,32.4698,40.8773,36.3258,26.3267,8.8075
1439,40.0523,57.2663,7.4625,52.9763,28.5078,41.5221,34.3716,33.2311,38.6932,37.6724,28.9611,8.6763
1440,34.8063,57.0474,7.6968,51.1426,28.5061,42.1590,33.3303,34.1205,37.8914,37.9161,25.4375,8.5542
1441,35.5878,57.7572,7.2889,52.3221,27.0810,41.6702,34.5251,34.0950,38.8352,37.2641,25.0011,8.7849
1442,35.9612,58.5091,7.9186,52.1825,26.1250,43.1094,35.1035,34.1522,35.7955,38.0194,24.7299,8.7341
1443,36.5907,58.7465,8.3245,53.3114,26.4925,41.7628,34.8053,33.3880,38.5460,38.3897,25.0277,8.5007
1444,36.3452,58.5735,8.1730,52.5546,26.2896,42.3432,35.1207,33.4580,39.7284,37.7233,26.0447,8.3790
1445,36.3514,57.0632,5.4537,52.3464,25.2990,41.8798,35.2511,32.7930,37.9788,38.3939,25.7809,8.3141
1446,36.4635,58.2574,5.4553,52.7508,23.8374,42.1231,34.8557,33.1995,37.4159,39.5079,29.4912,7.6126
1447,37.3807,57.5973,5.7628,53.2987,22.8777,41.9368,34.9151,33.9713,38.2491,39.0535,28.9860,7.7145
1448,36.7748,58.8840,5.1025,53.6526,20.5106,42.8277,34.3977,35.0552,40.7922,38.8423,29.0488,7.8007
1449,41.5535,58.3585,4.8932,52.9969,22.9092,43.2235,34.2138,34.8762,40.2672,39.3806,30.1247,7.4412
1450,42.2894,58.4595,7.7444,52.3131,23.3799,43.1308,33.9404,34.9877,39.8950,39.4743,29.8452,7.5965
1451,42.7460,58.0652,6.9771,52.4964,22.2700,43.5972,34.3541,35.1263,40.0763,38.2599,29.6112,7.8134
1452,43.0122,58.0776,7.2597,52.2214,21.3746,43.0437,34.1804,35.7337,39.4983,40.3943,30.0439,8.1880
1453,43.2190,59.3609,7.4889,51.2537,22.3905,44.3183,34.0776,35.1875,39.2668,39.2644,29.9306,7.9803
1454,43.0515,59.5441,5.1378,50.4621,23.4375,43.6287,35.0493,35.4779,35.7187,39.2424,27.1695,35.0217
1455,43.4295,59.6812,7.8558,50.0872,22.2517,43.5120,35.6635,34.4631,35.1116,38.4051,26.0824,35.9892
1456,43.1757,59.9296,8.2580,50.9654,22.0029,43.9644,35.1249,34.7694,34.9801,37.1933,27.0251,36.6237
1457,42.8695,59.3832,8.4797,50.4887,21.5679,44.1998,35.3139,34.7183,34.5185,37.3604,30.6620,35.7174
1458,42.9888,59.1801,6.1727,49.8828,22.6711,44.4587,35.3489,35.0957,34.8075,36.5991,31.6108,35.5491
1459,42.0731,58.6118,6.9246,50.3309,22.9282,44.1199,35.1760,34.8382,37.7165,36.7375,31.5775,35.2565
1460,43.1339,59.3455,6.4084,50.4421,22.8778,43.9977,34.9955,34.7213,35.4657,36.1678,31.9911,35.8486
1461,43.6900,59.7624,6.5897,51.3911,22.2419,44.4029,34.9192,34.9838,38.5107,36.5124,32.0555,36.1993
1462,42.9474,59.8027,7.0492,52.7007,22.3014,43.8157,34.3633,35.1059,37.2616,37.2668,32.0997,36.7172
1463,43.4651,59.4765,6.5185,51.9462,21.0440,43.1812,35.2275,34.5801,37.6631,37.5422,28.9219,36.8020
1464,43.2484,58.7310,6.5793,52.2975,21.9434,43.3644,36.3364,34.7109,38.3617,37.8416,26.4987,36.3765
1465,42.4879,58.3211,5.9237,52.7663,19.2729,43.1564,35.3247,35.6164,38.8812,38.5962,28.7918,36.3285
