#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
27.7%,1385000,5539.999999896644,-3519177.6792056356,573554.7140086555,310.8991790648532,222,1:33:44
27.8%,1387500,5549.999999896408,-3519581.923507599,573687.3809332494,310.9710920610118,222,1:33:40
27.8%,1390000,5559.999999896171,-3519729.025779778,572152.8304467326,310.1392786788897,222,1:33:36
27.9%,1392500,5569.999999895935,-3517476.4175585173,574628.3378106039,311.4811440465675,222,1:33:32
27.9%,1395000,5579.999999895698,-3516255.384114323,574904.3148264308,311.6307392387361,222,1:33:28
27.9%,1397500,5589.999999895462,-3520148.0382444486,573156.3819815438,310.68326051828814,222,1:33:24
28.0%,1400000,5599.999999895225,-3516553.453699954,572735.0071920166,310.45485148782785,222,1:33:20
28.1%,1402500,5609.999999894989,-3517257.027021127,574578.0106790562,311.4538638874115,222,1:33:16
28.1%,1405000,5619.999999894752,-3514626.2895534877,573210.1437729648,310.71240245786186,222,1:33:12
28.1%,1407500,5629.999999894516,-3518988.465060517,571670.450796032,309.8778015543234,222,1:33:08
28.2%,1410000,5639.999999894279,-3519804.9421496615,573613.7675322632,310.93118942334576,222,1:33:04
28.2%,1412500,5649.999999894043,-3521734.8279236257,571656.7918893598,309.8703976523633,222,1:33:01
28.3%,1415000,5659.9999998938065,-3517637.6393171437,574717.9197899557,311.5297025592242,222,1:32:57
28.4%,1417500,5669.99999989357,-3516329.357337462,575124.7247714107,311.75021392751177,222,1:32:53
28.4%,1420000,5679.999999893334,-3519386.0621647723,573699.9193672567,310.97788860324994,222,1:32:49
28.4%,1422500,5689.999999893097,-3522130.967639072,573174.5243811402,310.69309472765485,222,1:32:45
28.5%,1425000,5699.999999892861,-3518350.24714154,574668.1557878319,311.5027276481488,222,1:32:41
28.6%,1427500,5709.999999892624,-3518393.8773850612,574454.222014519,311.3867634116554,222,1:32:37
28.6%,1430000,5719.999999892388,-3518454.001898054,578204.4074515346,313.4195765770468,222,1:32:33
28.6%,1432500,5729.999999892151,-3517784.8514538966,575072.8012589642,311.722068439384,222,1:32:29
28.7%,1435000,5739.999999891915,-3517118.4714774955,574372.2136378922,311.34231022114534,222,1:32:25
28.8%,1437500,5749.999999891678,-3522433.7408003435,574790.8240198824,311.5692207859617,222,1:32:22
28.8%,1440000,5759.999999891442,-3519293.78384638,572779.0551177082,310.4787279613404,222,1:32:18
28.9%,1442500,5769.999999891205,-3517701.2476005815,572712.3616978178,310.44257634583363,222,1:32:14
28.9%,1445000,5779.999999890969,-3517712.264413258,577210.9120561257,312.8810457354492,222,1:32:10
28.9%,1447500,5789.999999890732,-3517794.8243677,575260.8124280181,311.8239811543983,222,1:32:06
29.0%,1450000,5799.999999890496,-3517458.8181536887,575189.8826975271,311.7855332183211,222,1:32:02
29.1%,1452500,5809.9999998902595,-3520465.784900341,573196.799523781,310.7051691181034,222,1:31:58
29.1%,1455000,5819.999999890023,-3522145.656108305,574790.5225159384,311.5690573537269,222,1:31:54
29.1%,1457500,5829.9999998897865,-3516779.860008061,574110.0239991094,311.2001885691635,222,1:31:50
29.2%,1460000,5839.99999988955,-3520674.746720819,575899.5143253279,312.1701938010575,222,1:31:47
29.2%,1462500,5849.999999889314,-3522095.777046563,575435.9764692497,311.91892999762194,222,1:31:43
29.3%,1465000,5859.999999889077,-3518762.307878347,575100.2794472314,311.7369631756067,222,1:31:39
29.4%,1467500,5869.999999888841,-3517211.552281745,575109.5077650156,311.741965447148,222,1:31:35
29.4%,1470000,5879.999999888604,-3519399.211559668,573363.8537444718,310.7957219787173,222,1:31:31
29.4%,1472500,5889.999999888368,-3521197.5613634475,572793.227052002,310.4864099533633,222,1:31:27
29.5%,1475000,5899.999999888131,-3518174.8081833962,575998.4171450785,312.22380473775917,222,1:31:23
29.6%,1477500,5909.999999887895,-3519491.6159894746,573951.4690677741,311.11424280534214,222,1:31:20
29.6%,1480000,5919.999999887658,-3518218.727602152,574721.2247962402,311.53149406004457,222,1:31:16
29.6%,1482500,5929.999999887422,-3518701.2646954097,575349.9276311183,311.87228664785755,222,1:31:12
29.7%,1485000,5939.999999887185,-3521893.1963315494,574300.8289081724,311.303615649685,222,1:31:08
29.8%,1487500,5949.999999886949,-3519977.2135620173,573385.9273107656,310.8076871033552,222,1:31:04
29.8%,1490000,5959.999999886712,-3518123.581645677,572779.0697785644,310.4787359083558,222,1:31:00
29.9%,1492500,5969.999999886476,-3517293.0787536465,574607.047579902,311.4696035342404,222,1:30:56
29.9%,1495000,5979.9999998862395,-3518306.604931522,575420.6283194271,311.9106104300838,222,1:30:53
29.9%,1497500,5989.999999886003,-3516672.225602893,571920.7808622646,310.0134946454725,222,1:30:49
30.0%,1500000,5999.999999885767,-3519352.557365719,573296.9923502469,310.759479311596,222,1:30:45
30.1%,1502500,6009.99999988553,-3517365.7859387547,573105.8277402344,310.65585725276276,222,1:30:41
30.1%,1505000,6019.999999885294,-3521223.432618426,573587.5554503552,310.9169809885657,222,1:30:37
30.1%,1507500,6029.999999885057,-3519386.013727138,571660.5462978308,309.87243275465255,222,1:30:33
30.2%,1510000,6039.999999884821,-3517302.876109535,574065.5294709979,311.1760700118143,222,1:30:29
30.2%,1512500,6049.999999884584,-3519698.4283161517,575324.0983283259,311.85828570106406,222,1:30:25
30.3%,1515000,6059.999999884348,-3517193.7697468754,574727.8634707388,311.53509259807635,222,1:30:22
30.4%,1517500,6069.999999884111,-3519309.346472051,573904.6294887878,311.08885309744005,222,1:30:18
30.4%,1520000,6079.999999883875,-3518155.4666477647,574433.1758480414,311.3753551959777,222,1:30:14
30.4%,1522500,6089.999999883638,-3518846.533638412,574466.5924633127,311.3934688963819,222,1:30:10
30.5%,1525000,6099.999999883402,-3515825.7046232745,573354.2846447362,310.7905349840339,222,1:30:06
30.6%,1527500,6109.999999883165,-3520277.2393829226,573643.2566852797,310.9471742164966,222,1:30:02
30.6%,1530000,6119.999999882929,-3519341.5658001155,572965.668391872,310.57988293805505,222,1:29:58
30.6%,1532500,6129.9999998826925,-3518631.311556354,572738.1662170424,310.45656385852794,222,1:29:54
30.7%,1535000,6139.999999882456,-3517305.6292929016,572637.658138274,310.4020827804106,222,1:29:51
30.8%,1537500,6149.9999998822195,-3517616.5793905705,573845.829137428,311.0569799726622,222,1:29:47
30.8%,1540000,6159.999999881983,-3518066.4926344715,573719.2717902444,310.98837871391044,222,1:29:43
30.9%,1542500,6169.999999881747,-3519734.2374426033,573355.5551006012,310.7912236431554,222,1:29:39
30.9%,1545000,6179.99999988151,-3519632.505580405,572240.1298322203,310.18659989623495,222,1:29:35
30.9%,1547500,6189.999999881274,-3516289.6233544108,574597.0589879755,311.46418915100173,222,1:29:31
31.0%,1550000,6199.999999881037,-3518395.414948752,574358.853800707,311.33506843180623,222,1:29:27
31.1%,1552500,6209.999999880801,-3514507.5674103145,574822.7804264209,311.58654297042995,222,1:29:23
31.1%,1555000,6219.999999880564,-3521926.62433389,571760.954726578,309.9268598168076,222,1:29:20
31.1%,1557500,6229.999999880328,-3518061.9915706217,573857.0004389444,311.0630354515655,222,1:29:16
31.2%,1560000,6239.999999880091,-3520163.098063059,575432.9030335872,311.91726402121014,222,1:29:12
31.2%,1562500,6249.999999879855,-3520457.1884278078,574977.4906852299,311.6704047037255,222,1:29:08
31.3%,1565000,6259.999999879618,-3517533.1636031773,574245.6779291038,311.27372069163084,222,1:29:04
31.4%,1567500,6269.999999879382,-3521384.499484349,573715.5550770055,310.98636404457454,222,1:29:00
31.4%,1570000,6279.999999879145,-3525557.8035139516,573097.5513798286,310.65137099610234,222,1:28:57
31.4%,1572500,6289.999999878909,-3520452.932614336,572985.589245082,310.5906811701295,222,1:28:53
31.5%,1575000,6299.9999998786725,-3518257.2278173678,575254.3775349191,311.8204930774407,222,1:28:49
31.6%,1577500,6309.999999878436,-3517814.645952735,573755.1035020221,311.0078015335719,222,1:28:45
31.6%,1580000,6319.9999998782,-3519222.458840063,573514.024594483,310.8771230950321,222,1:28:41
31.6%,1582500,6329.999999877963,-3518389.5377450474,575618.315090779,312.0177678702097,222,1:28:37
31.7%,1585000,6339.999999877727,-3518626.105803078,573714.6014851213,310.9858471436988,222,1:28:33
31.8%,1587500,6349.99999987749,-3518755.062502643,574808.7822419808,311.57895516068044,222,1:28:29
31.8%,1590000,6359.999999877254,-3517950.074435672,572835.1541595433,310.50913682317497,222,1:28:26
31.9%,1592500,6369.999999877017,-3521005.9564706776,576793.0082965982,312.6545182000775,222,1:28:22
31.9%,1595000,6379.999999876781,-3516271.600956334,572725.1009888828,310.44948176398685,222,1:28:18
31.9%,1597500,6389.999999876544,-3515660.7032195963,573568.5844993528,310.90669765735305,222,1:28:14
32.0%,1600000,6399.999999876308,-3520500.7908115033,574120.8644611315,311.2060647143002,222,1:28:10
32.0%,1602500,6409.999999876071,-3520877.357182186,574453.9727811053,311.38662831301207,222,1:28:06
32.1%,1605000,6419.999999875835,-3518798.8131906968,574343.6484360779,311.32682626193974,222,1:28:02
32.1%,1607500,6429.999999875598,-3517373.252724277,573323.1500660471,310.77365827686276,222,1:27:58
32.2%,1610000,6439.999999875362,-3522549.238238275,573670.8216003173,310.96211596354686,222,1:27:54
32.2%,1612500,6449.9999998751255,-3521714.9773101155,571605.50098908,309.84259507590286,222,1:27:51
32.3%,1615000,6459.999999874889,-3519309.050893711,573774.5843956866,311.0183612826243,222,1:27:47
32.4%,1617500,6469.9999998746525,-3518173.6168941613,572758.2341214266,310.46744180067753,222,1:27:43
32.4%,1620000,6479.999999874416,-3518099.3113584556,576528.5568357934,312.51117051230057,222,1:27:39
32.5%,1622500,6489.99999987418,-3519704.8824841864,575165.5849091164,311.77236243916883,222,1:27:35
32.5%,1625000,6499.999999873943,-3518007.4783672336,573418.1620497834,310.82516015981037,222,1:27:31
32.5%,1627500,6509.999999873707,-3515577.8334184457,573411.0564830105,310.8213085396903,222,1:27:27
32.6%,1630000,6519.99999987347,-3518140.180136742,573542.085428399,310.89233365823617,222,1:27:24
32.6%,1632500,6529.999999873234,-3516773.245148612,573569.1735805076,310.90701697274346,222,1:27:20
32.7%,1635000,6539.999999872997,-3519316.4956303593,574072.0653831202,311.1796128468109,222,1:27:16
32.8%,1637500,6549.999999872761,-3515725.0990764163,574930.0786230136,311.6447046774494,222,1:27:12
32.8%,1640000,6559.999999872524,-3520523.425654236,573995.343266665,311.1380251090773,222,1:27:08
32.9%,1642500,6569.999999872288,-3519321.357341757,572263.9700492218,310.19952264573635,222,1:27:04
32.9%,1645000,6579.999999872051,-3515619.5722669605,575442.812390364,311.9226354545046,222,1:27:00
33.0%,1647500,6589.999999871815,-3517325.9909865707,573355.7313872895,310.791319200537,222,1:26:56
33.0%,1650000,6599.999999871578,-3521606.214916045,575726.1146978614,312.0762013701476,222,1:26:52
33.0%,1652500,6609.999999871342,-3519328.396798214,574416.3243783321,311.36622074381347,222,1:26:48
33.1%,1655000,6619.9999998711055,-3521320.5362919103,573158.6460722559,310.684487783842,222,1:26:45
33.1%,1657500,6629.999999870869,-3518680.3483597934,572778.5991866901,310.4784808208745,222,1:26:41
33.2%,1660000,6639.999999870633,-3520210.5040460583,573463.635120852,310.8498091429318,222,1:26:37
33.2%,1662500,6649.999999870396,-3517679.841193635,575241.6878195886,311.81361453214686,222,1:26:33
33.3%,1665000,6659.99999987016,-3518578.9473230448,575074.1574651664,311.7228035800508,222,1:26:29
33.4%,1667500,6669.999999869923,-3520335.9057097957,574665.7174511049,311.5014059313741,222,1:26:25
33.4%,1670000,6679.999999869687,-3520584.062954141,574710.7634514249,311.52582341793214,222,1:26:21
33.5%,1672500,6689.99999986945,-3518209.8452539593,575504.9234659027,311.9563031795257,222,1:26:17
33.5%,1675000,6699.999999869214,-3518305.4597714096,572671.0601575586,310.4201885689624,222,1:26:13
33.5%,1677500,6709.999999868977,-3521096.8622025866,574039.8763380691,311.1621645590768,222,1:26:09
33.6%,1680000,6719.999999868741,-3517667.7502792086,574484.0165530692,311.4029137410827,222,1:26:06
33.6%,1682500,6729.999999868504,-3518243.9338439945,574597.8021084246,311.46459196442464,222,1:26:02
33.7%,1685000,6739.999999868268,-3516985.7801944874,574217.5659500957,311.2584824048867,222,1:25:58
33.8%,1687500,6749.999999868031,-3519577.7227404155,575062.3232775601,311.71638877929706,222,1:25:54
33.8%,1690000,6759.999999867795,-3521240.1078454014,575022.7461112522,311.69493571089004,222,1:25:50
33.9%,1692500,6769.9999998675585,-3517957.369869532,572668.581870385,310.4188451967801,222,1:25:46
33.9%,1695000,6779.999999867322,-3519866.44308082,578721.8084377736,313.7000372513995,222,1:25:42
34.0%,1697500,6789.9999998670855,-3518760.6495538615,574125.164150515,311.20839538976486,222,1:25:38
34.0%,1700000,6799.999999866849,-3516171.008583341,572983.6325080659,310.5896205077078,222,1:25:34
34.0%,1702500,6809.999999866613,-3520661.1956737414,575044.1852518538,311.70655694082694,222,1:25:31
34.1%,1705000,6819.999999866376,-3521793.109579919,576166.2087538851,312.3147573045463,222,1:25:27
34.1%,1707500,6829.99999986614,-3518121.6056839637,574939.7093188572,311.6499250607162,222,1:25:23
34.2%,1710000,6839.999999865903,-3519907.195109261,576895.7820313515,312.7102273922152,222,1:25:19
34.2%,1712500,6849.999999865667,-3519615.9132546727,573253.7346238429,310.7360311709065,222,1:25:15
34.3%,1715000,6859.99999986543,-3519064.890386196,573848.2672934476,311.0583015914833,222,1:25:11
34.4%,1717500,6869.999999865194,-3516582.438050095,572081.6067852424,310.10067141554333,222,1:25:07
34.4%,1720000,6879.999999864957,-3518740.980239885,574097.3017908608,311.1932924108655,222,1:25:04
34.5%,1722500,6889.999999864721,-3518464.044871781,573791.3907511026,311.02747128028324,222,1:25:00
34.5%,1725000,6899.999999864484,-3518731.9851892013,574513.5718953954,311.4189344125928,222,1:24:56
34.5%,1727500,6909.999999864248,-3516876.1288330965,575516.7280678756,311.96270194318845,222,1:24:52
34.6%,1730000,6919.999999864011,-3520296.484585006,574170.9367532297,311.2332067360237,222,1:24:48
34.6%,1732500,6929.999999863775,-3517713.455010496,575998.0875768748,312.22362609310414,222,1:24:44
34.7%,1735000,6939.9999998635385,-3518890.8999536987,574499.5186921591,311.41131677953587,222,1:24:40
34.8%,1737500,6949.999999863302,-3521707.2072391193,571328.1977976375,309.6922810213482,222,1:24:36
34.8%,1740000,6959.999999863066,-3520973.7620319854,574597.4265770421,311.4643884051204,222,1:24:32
34.9%,1742500,6969.999999862829,-3519175.7862860225,574741.611733892,311.5425449363163,222,1:24:29
34.9%,1745000,6979.999999862593,-3518339.122022819,573858.2393022199,311.063706985712,222,1:24:25
35.0%,1747500,6989.999999862356,-3516899.689224461,575146.8280532433,311.7621951596568,222,1:24:21
35.0%,1750000,6999.99999986212,-3519803.4260275364,573995.9157567164,311.13833543114896,222,1:24:17
35.0%,1752500,7009.999999861883,-3521031.7222748604,573544.5276183316,310.8936574636668,222,1:24:13
35.1%,1755000,7019.999999861647,-3517580.0608122163,573501.9443844068,310.87057493614884,222,1:24:09
35.1%,1757500,7029.99999986141,-3517570.0242013317,575836.0203802437,312.13577648232547,222,1:24:05
35.2%,1760000,7039.999999861174,-3520887.632973224,574258.8012256057,311.2808342625063,222,1:24:02
35.2%,1762500,7049.999999860937,-3518162.188065786,571290.2447723431,309.67170832946914,222,1:23:58
35.3%,1765000,7059.999999860701,-3519460.436280178,572881.7935802572,310.5344180339433,222,1:23:54
35.4%,1767500,7069.999999860464,-3517043.9943958893,571844.3157187854,309.9720462016639,222,1:23:50
35.4%,1770000,7079.999999860228,-3519575.6953441203,575051.067760394,311.7102876507362,222,1:23:46
35.5%,1772500,7089.9999998599915,-3523643.874591358,573903.4078222376,311.08819088489383,222,1:23:42
35.5%,1775000,7099.999999859755,-3522897.3382430933,574114.4858656733,311.2026071538564,222,1:23:38
35.5%,1777500,7109.9999998595185,-3517670.2132763173,574647.979725237,311.4917910781158,222,1:23:35
35.6%,1780000,7119.999999859282,-3517896.3335694447,574290.0025119309,311.297747128999,222,1:23:31
35.6%,1782500,7129.999999859046,-3516573.70921891,575559.077991206,311.985658003134,222,1:23:27
35.7%,1785000,7139.999999858809,-3517906.0238903873,573413.5890528788,310.8226813361711,222,1:23:23
35.8%,1787500,7149.999999858573,-3518467.508803971,572838.0215655369,310.51069111982304,222,1:23:19
35.8%,1790000,7159.999999858336,-3519594.228855975,574250.2559165083,311.276202220404,222,1:23:15
35.9%,1792500,7169.9999998581,-3519460.3855874427,574100.6481978975,311.1951063532412,222,1:23:11
35.9%,1795000,7179.999999857863,-3519481.7692464963,574084.8872973609,311.18656305141064,222,1:23:08
36.0%,1797500,7189.999999857627,-3520915.5600862876,573249.1773221586,310.73356085496664,222,1:23:04
36.0%,1800000,7199.99999985739,-3521565.91366747,571678.2528653448,309.8820307183162,222,1:23:00
36.0%,1802500,7209.999999857154,-3519648.787864074,575925.5591256268,312.1843115597195,222,1:22:56
36.1%,1805000,7219.999999856917,-3517682.857917873,574382.7334577501,311.3480125600467,222,1:22:52
36.1%,1807500,7229.999999856681,-3519185.271802677,572815.104940256,310.4982690094075,222,1:22:48
36.2%,1810000,7239.999999856444,-3517118.3584249914,572360.6211241514,310.2519130090573,222,1:22:44
36.2%,1812500,7249.999999856208,-3520004.170186231,572528.2854292284,310.34279657000405,222,1:22:40
36.3%,1815000,7259.9999998559715,-3518570.2524823453,573537.1972463529,310.88968398637724,222,1:22:37
36.4%,1817500,7269.999999855735,-3519624.763359569,573270.5978207882,310.7451719798976,222,1:22:33
36.4%,1820000,7279.999999855499,-3520067.0973500684,574345.8674928934,311.3280291165679,222,1:22:29
36.5%,1822500,7289.999999855262,-3518103.1338132564,573318.1321764216,310.7709382961406,222,1:22:25
36.5%,1825000,7299.999999855026,-3518185.166419428,575292.640507531,311.84123377834175,222,1:22:21
36.5%,1827500,7309.999999854789,-3520853.797968887,575260.7403270428,311.8239420715811,222,1:22:17
36.6%,1830000,7319.999999854553,-3518740.5854596607,574097.1856415011,311.19322945132615,222,1:22:13
36.6%,1832500,7329.999999854316,-3519935.557832632,571481.9229623671,309.7756087777919,222,1:22:09
36.7%,1835000,7339.99999985408,-3520153.8743199557,574577.6096920365,311.45364652970835,222,1:22:06
36.8%,1837500,7349.999999853843,-3518948.1294534653,572988.4288750151,310.59222041057774,222,1:22:02
36.8%,1840000,7359.999999853607,-3519979.61027696,574928.8066138898,311.64401517637356,222,1:21:58
36.9%,1842500,7369.99999985337,-3514507.528730467,574520.6582010428,311.4227755920908,222,1:21:54
36.9%,1845000,7379.999999853134,-3516524.8384061325,575995.8746359893,312.22242655365693,222,1:21:50
37.0%,1847500,7389.999999852897,-3518254.3042585813,575371.7385995116,311.88410942954243,222,1:21:46
37.0%,1850000,7399.999999852661,-3520544.208815133,572216.0885880013,310.1735681785822,222,1:21:42
37.0%,1852500,7409.9999998524245,-3518977.1842955537,574039.8238965748,311.16213613281315,222,1:21:38
37.1%,1855000,7419.999999852188,-3520064.6767659225,575546.2059754538,311.9786806406741,222,1:21:34
37.1%,1857500,7429.9999998519515,-3520253.4281722587,573043.9610245404,310.6223219846341,222,1:21:30
37.2%,1860000,7439.999999851715,-3521231.521163022,573350.4572953717,310.78846034364415,222,1:21:27
37.2%,1862500,7449.999999851479,-3518618.053615354,575043.4078944663,311.706135569042,222,1:21:23
37.3%,1865000,7459.999999851242,-3516398.683679823,574374.6177544878,311.34361338866836,222,1:21:19
37.4%,1867500,7469.999999851006,-3520232.3284187354,571832.9237670703,309.9658711178407,222,1:21:15
37.4%,1870000,7479.999999850769,-3518682.8456025477,575722.0285131392,312.0739864263164,222,1:21:11
37.5%,1872500,7489.999999850533,-3518610.9041233137,573016.0562416896,310.6071960099565,222,1:21:07
37.5%,1875000,7499.999999850296,-3517587.8067677226,575539.5203159407,311.97505663410004,222,1:21:03
37.5%,1877500,7509.99999985006,-3517192.2143452484,572841.2931166508,310.5124644860438,222,1:21:00
37.6%,1880000,7519.999999849823,-3519317.7551724743,572603.6975277134,310.38367420371173,222,1:20:56
37.6%,1882500,7529.999999849587,-3518167.8372208513,572470.4031609849,310.31142109833627,222,1:20:52
37.7%,1885000,7539.99999984935,-3518698.51628829,573996.2295599967,311.1385055303214,222,1:20:48
37.8%,1887500,7549.999999849114,-3518113.533736486,572721.6968194555,310.4476365111199,222,1:20:44
37.8%,1890000,7559.999999848877,-3518652.766387023,573817.1194465754,311.04141769220445,222,1:20:40
37.9%,1892500,7569.999999848641,-3520110.4401064627,576099.4998203956,312.2785972797891,222,1:20:36
37.9%,1895000,7579.9999998484045,-3518108.481499899,572524.2582378164,310.34061360389234,222,1:20:32
38.0%,1897500,7589.999999848168,-3523672.699678369,574266.7140799756,311.2851234782822,222,1:20:29
38.0%,1900000,7599.999999847932,-3521500.4821579847,572715.596757391,310.44432993157,222,1:20:25
38.0%,1902500,7609.999999847695,-3516148.989711417,574832.7793512002,311.59196295466074,222,1:20:21
38.1%,1905000,7619.999999847459,-3520978.035272043,572994.7451252067,310.5956441763517,222,1:20:17
38.1%,1907500,7629.999999847222,-3519983.645130962,574608.6631933143,311.47047928832507,222,1:20:13
38.2%,1910000,7639.999999846986,-3519115.3196006548,573702.2607606926,310.9791577712636,222,1:20:09
38.2%,1912500,7649.999999846749,-3519343.4421649016,572661.6039204858,310.41506275224225,222,1:20:05
38.3%,1915000,7659.999999846513,-3520428.073722098,573759.9444875066,311.01042562221807,222,1:20:01
38.4%,1917500,7669.999999846276,-3522209.027112171,576829.988937525,312.6745638044891,222,1:19:57
38.4%,1920000,7679.99999984604,-3520700.710107129,575920.379619529,312.1815039737047,222,1:19:53
38.5%,1922500,7689.999999845803,-3519006.215205718,573442.5908651946,310.83840196302697,222,1:19:50
38.5%,1925000,7699.999999845567,-3519653.4878701754,574881.4257767224,311.6183320758446,222,1:19:46
38.5%,1927500,7709.99999984533,-3518694.691775605,574214.907994105,311.2570416420173,222,1:19:42
38.6%,1930000,7719.999999845094,-3518089.3358143196,573603.3184998957,310.9255254552783,222,1:19:38
38.6%,1932500,7729.9999998448575,-3515765.3625892494,576199.5316082994,312.33282018124913,222,1:19:34
38.7%,1935000,7739.999999844621,-3516288.253059678,573978.5109456985,311.1289010366176,222,1:19:30
38.8%,1937500,7749.999999844385,-3520639.391797038,570243.1013315726,309.1040972051122,222,1:19:26
38.8%,1940000,7759.999999844148,-3516867.515821455,575321.3149361571,311.8567769446732,222,1:19:22
38.9%,1942500,7769.999999843912,-3516700.8689924255,574272.9459990466,311.28850153180673,222,1:19:19
38.9%,1945000,7779.999999843675,-3518003.7688862197,573898.2164053122,311.085376842535,222,1:19:15
39.0%,1947500,7789.999999843439,-3520491.637963081,575082.961636178,311.7275759399896,222,1:19:11
39.0%,1950000,7799.999999843202,-3517241.8838850576,572785.9236547961,310.48245109793027,222,1:19:07
39.0%,1952500,7809.999999842966,-3516353.2819752824,572440.0008992427,310.2949413484772,222,1:19:03
39.1%,1955000,7819.999999842729,-3518423.2796684,574532.9102987212,311.42941692380157,222,1:18:59
39.1%,1957500,7829.999999842493,-3515968.7050759345,572558.519838871,310.3591853345069,222,1:18:55
39.2%,1960000,7839.999999842256,-3519935.3356258646,573776.7085053722,311.0195126705239,222,1:18:51
39.2%,1962500,7849.99999984202,-3519000.5849755816,575020.2701645779,311.69359360739116,222,1:18:47
39.3%,1965000,7859.999999841783,-3520795.985722553,572992.0331068754,310.59417410862807,222,1:18:44
39.4%,1967500,7869.999999841547,-3522311.2837263495,574057.6815209173,311.1718159778437,222,1:18:40
39.4%,1970000,7879.9999998413105,-3521559.450374797,574654.9315961483,311.4955593863634,222,1:18:36
39.5%,1972500,7889.999999841074,-3520191.8121794965,575701.105059122,312.06264472775086,222,1:18:32
39.5%,1975000,7899.9999998408375,-3519111.5460625775,572956.7910432008,310.57507091167514,222,1:18:28
39.5%,1977500,7909.999999840601,-3519952.6059553027,575213.4611570203,311.79831408040985,222,1:18:24
39.6%,1980000,7919.999999840365,-3518205.404914014,574845.1486727926,311.59866782838026,222,1:18:20
39.6%,1982500,7929.999999840128,-3523964.360365309,574882.4911836387,311.6189095868084,222,1:18:17
39.7%,1985000,7939.999999839892,-3517813.0965375155,573952.9809668526,311.11506234037665,222,1:18:13
39.8%,1987500,7949.999999839655,-3519489.413873622,573386.4626598288,310.80797729290504,222,1:18:09
39.8%,1990000,7959.999999839419,-3519513.2813223097,574308.7264277837,311.30789655315215,222,1:18:05
39.9%,1992500,7969.999999839182,-3519338.693090573,574434.783433374,311.3762265983879,222,1:18:01
39.9%,1995000,7979.999999838946,-3520783.6859061327,573583.4258286317,310.9147424994167,222,1:17:57
40.0%,1997500,7989.999999838709,-3516762.6900455486,574221.4766038989,311.2606022010062,222,1:17:53
40.0%,2000000,7999.999999838473,-3521659.926891722,573419.2085912965,310.8257274446558,222,1:17:49
40.0%,2002500,8009.999999838236,-3520476.5596239287,575231.4193319717,311.80804842957224,222,1:17:45
40.1%,2005000,8019.999999838,-3519467.9647404402,575024.6958345504,311.69599257147894,222,1:17:42
40.1%,2007500,8029.999999837763,-3519795.1956274677,577464.6778133181,313.01860116592326,222,1:17:38
40.2%,2010000,8039.999999837527,-3519227.888727894,575291.2531662579,311.8404817607009,222,1:17:34
40.2%,2012500,8049.9999998372905,-3521181.6894518454,573953.4870601597,311.1153366716477,222,1:17:30
40.3%,2015000,8059.999999837054,-3515571.391537156,574515.4110329207,311.4199313294219,222,1:17:26
40.4%,2017500,8069.999999836818,-3517045.782886371,575878.2965085842,312.15869254120196,222,1:17:22
40.4%,2020000,8079.999999836581,-3521366.694924524,574975.1881922641,311.6691566219726,222,1:17:18
40.5%,2022500,8089.999999836345,-3521155.057070205,573249.2492435767,310.7335998404536,222,1:17:14
40.5%,2025000,8099.999999836108,-3516289.5151603837,574111.2396993071,311.20084754760836,222,1:17:10
40.5%,2027500,8109.999999835872,-3519127.5039903633,572267.037760566,310.201185519243,222,1:17:07
40.6%,2030000,8119.999999835635,-3518473.713757923,573627.2432231227,310.938494011946,222,1:17:03
40.6%,2032500,8129.999999835399,-3518724.875370154,573529.8351112785,310.88569329168865,222,1:16:59
40.7%,2035000,8139.999999835162,-3518873.553355569,574391.3395418951,311.3526775456711,222,1:16:55
40.8%,2037500,8149.999999834926,-3519313.383210456,572123.2221808347,310.1232293198027,222,1:16:51
40.8%,2040000,8159.999999834689,-3518264.584740985,572815.8972154623,310.4986984674962,222,1:16:47
40.9%,2042500,8169.999999834453,-3518663.7718105987,574177.6941463152,311.23686962626175,222,1:16:43
40.9%,2045000,8179.999999834216,-3517861.5917248707,573847.8908695704,311.05809754839623,222,1:16:39
41.0%,2047500,8189.99999983398,-3518763.0025616307,573885.028933943,311.07822848524233,222,1:16:35
41.0%,2050000,8199.999999835562,-3518931.522049602,574583.7472529884,311.45697343578166,222,1:16:31
41.0%,2052500,8209.999999837599,-3519312.2071143836,575075.393146932,311.7234733896385,222,1:16:28
41.1%,2055000,8219.999999839636,-3519274.4720177706,573945.7776499267,311.1111577341306,222,1:16:24
41.1%,2057500,8229.999999841673,-3516642.6969200913,576654.6130072272,312.57950010537616,222,1:16:20
41.2%,2060000,8239.99999984371,-3522058.9649968185,575487.0300003649,311.9466039065349,222,1:16:16
41.2%,2062500,8249.999999845748,-3517680.448433332,573207.2238583127,310.71081969854333,222,1:16:12
41.3%,2065000,8259.999999847785,-3519778.385054933,574505.3139258056,311.41445812479765,222,1:16:08
41.4%,2067500,8269.999999849822,-3521519.511316005,573772.676788849,311.01732725154534,222,1:16:04
41.4%,2070000,8279.99999985186,-3518473.5682299156,574037.8637292801,311.1610736109859,222,1:16:00
41.5%,2072500,8289.999999853897,-3519033.254500255,576244.6364288658,312.35726955171634,222,1:15:56
