#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
27.4%,1367500,5469.999999898299,-3487472.846228473,568113.1575783689,310.53381231490334,274,1:16:16
27.4%,1370000,5479.999999898063,-3489429.14852079,568645.5091544413,310.8247986478274,274,1:16:13
27.4%,1372500,5489.9999998978265,-3489659.4946443923,568858.02163075,310.940959149573,274,1:16:10
27.5%,1375000,5499.99999989759,-3488335.9137726277,567907.3472997884,310.42131527171983,274,1:16:07
27.6%,1377500,5509.9999998973535,-3487695.8392134253,568055.4312139158,310.5022587629647,274,1:16:03
27.6%,1380000,5519.999999897117,-3489335.4679579455,568572.3880058181,310.78483022122094,274,1:16:00
27.6%,1382500,5529.999999896881,-3489563.4004002064,569554.2778351766,311.32153666414797,274,1:15:57
27.7%,1385000,5539.999999896644,-3490085.7620849274,570486.7453262117,311.83122858201364,274,1:15:54
27.8%,1387500,5549.999999896408,-3485294.49341511,569197.6852689761,311.1266211837578,274,1:15:51
27.8%,1390000,5559.999999896171,-3486996.2564289756,568503.5322836523,310.7471933004445,274,1:15:48
27.9%,1392500,5569.999999895935,-3487342.87315936,569223.9333714927,311.1409685426101,274,1:15:45
27.9%,1395000,5579.999999895698,-3488957.942088159,568415.8370247196,310.6992585840679,274,1:15:42
27.9%,1397500,5589.999999895462,-3487535.2156366818,568979.4166855887,311.0073143618619,274,1:15:38
28.0%,1400000,5599.999999895225,-3486187.549574444,570469.9056717949,311.8220239332313,274,1:15:35
28.1%,1402500,5609.999999894989,-3485689.0327249914,569412.8633598106,311.24423872523187,274,1:15:32
28.1%,1405000,5619.999999894752,-3485728.9148096554,569770.0946248736,311.4395033219734,274,1:15:29
28.1%,1407500,5629.999999894516,-3489161.1163287554,568715.4735757473,310.8630415897215,274,1:15:26
28.2%,1410000,5639.999999894279,-3486320.194261279,567253.0999300047,310.0637000198536,274,1:15:23
28.2%,1412500,5649.999999894043,-3484286.1960983835,570844.3032467137,312.0266717304353,274,1:15:20
28.3%,1415000,5659.9999998938065,-3490556.18456883,568605.632405903,310.80300179524414,274,1:15:16
28.4%,1417500,5669.99999989357,-3488176.6544520427,568913.8052512303,310.9714507868488,274,1:15:13
28.4%,1420000,5679.999999893334,-3489062.7954193875,569184.3716036452,311.11934386022466,274,1:15:10
28.4%,1422500,5689.999999893097,-3487562.283547405,570417.2738619293,311.7932550931709,274,1:15:07
28.5%,1425000,5699.999999892861,-3487557.2525445875,568167.5305089069,310.56353286120907,274,1:15:04
28.6%,1427500,5709.999999892624,-3489113.1389350686,568028.6534513716,310.48762188899474,274,1:15:01
28.6%,1430000,5719.999999892388,-3492560.913917549,568302.1642743573,310.63712442636455,274,1:14:58
28.6%,1432500,5729.999999892151,-3484330.0750944726,568661.3257178428,310.8334440693693,274,1:14:55
28.7%,1435000,5739.999999891915,-3489404.0385878105,570679.4310511858,311.93655167118465,274,1:14:51
28.8%,1437500,5749.999999891678,-3488415.6888363883,569342.897058198,311.2059947555517,274,1:14:48
28.8%,1440000,5759.999999891442,-3487447.356621789,567591.7558035064,310.2488112042338,274,1:14:45
28.9%,1442500,5769.999999891205,-3489220.9840869606,570857.7544693752,312.0340242435705,274,1:14:42
28.9%,1445000,5779.999999890969,-3489847.1432880536,570505.5894610371,311.8415288909381,274,1:14:39
28.9%,1447500,5789.999999890732,-3488684.543185046,568465.2419649903,310.72626359925687,274,1:14:36
29.0%,1450000,5799.999999890496,-3488118.581612559,567523.1213572606,310.21129523410616,274,1:14:33
29.1%,1452500,5809.9999998902595,-3485432.557869654,568569.2049361204,310.78309033761695,274,1:14:29
29.1%,1455000,5819.999999890023,-3485726.0626955256,569224.6628499682,311.14136727960283,274,1:14:26
29.1%,1457500,5829.9999998897865,-3488919.76961359,570144.6534800965,311.64423927588876,274,1:14:23
29.2%,1460000,5839.99999988955,-3485000.305918986,569229.1669899116,311.1438292675522,274,1:14:20
29.2%,1462500,5849.999999889314,-3488062.5503617246,569724.0516897091,311.41433599747813,274,1:14:17
29.3%,1465000,5859.999999889077,-3486184.8619156145,570858.6419388757,312.03450933933635,274,1:14:14
29.4%,1467500,5869.999999888841,-3484796.2099677715,572143.9676845921,312.7370755421421,274,1:14:11
29.4%,1470000,5879.999999888604,-3488429.7350508925,569067.4579701219,311.05543821775666,274,1:14:08
29.4%,1472500,5889.999999888368,-3486384.0386847816,570132.4211323546,311.6375530065652,274,1:14:04
29.5%,1475000,5899.999999888131,-3487257.710242374,570390.8266836451,311.77879891839655,274,1:14:01
29.6%,1477500,5909.999999887895,-3490585.482916625,569505.0134341961,311.29460846851686,274,1:13:58
29.6%,1480000,5919.999999887658,-3485990.788551064,570230.6974032014,311.69127136291553,274,1:13:55
29.6%,1482500,5929.999999887422,-3486867.80463483,569049.439188097,311.04558905126436,274,1:13:52
29.7%,1485000,5939.999999887185,-3488080.831387598,570186.2218083069,311.6669607553309,274,1:13:49
29.8%,1487500,5949.999999886949,-3489473.1100570634,570352.9583326689,311.75809986709334,274,1:13:46
29.8%,1490000,5959.999999886712,-3488774.0762777906,567164.6832313094,310.01537096048946,274,1:13:42
29.9%,1492500,5969.999999886476,-3488796.5685587917,567508.5692425778,310.20334096726793,274,1:13:39
29.9%,1495000,5979.9999998862395,-3486381.630146792,570426.6665309925,311.7983891783318,274,1:13:36
29.9%,1497500,5989.999999886003,-3482124.813579876,569063.0737566664,311.0530417822928,274,1:13:33
30.0%,1500000,5999.999999885767,-3491537.423545707,567924.1833233924,310.4305179358797,274,1:13:30
30.1%,1502500,6009.99999988553,-3488668.7133494094,569383.0104888148,311.22792097987565,274,1:13:27
30.1%,1505000,6019.999999885294,-3485641.1965398844,569648.8019872857,311.3732040915235,274,1:13:24
30.1%,1507500,6029.999999885057,-3489829.1861859355,568613.5383449972,310.80732322553337,274,1:13:21
30.2%,1510000,6039.999999884821,-3489043.3017351143,571838.5552702365,312.5701354174627,274,1:13:17
30.2%,1512500,6049.999999884584,-3489500.7572470326,568755.5348010086,310.88493927830774,274,1:13:14
30.3%,1515000,6059.999999884348,-3486574.3876764253,571040.7947679758,312.1340750890288,274,1:13:11
30.4%,1517500,6069.999999884111,-3486621.715230232,568995.3292173094,311.016012240221,274,1:13:08
30.4%,1520000,6079.999999883875,-3486899.0579971317,569239.0976375294,311.14925741478373,274,1:13:05
30.4%,1522500,6089.999999883638,-3487184.20000151,568949.6251415962,310.9910301381869,274,1:13:02
30.5%,1525000,6099.999999883402,-3490764.348747041,567795.1871561285,310.36000791325455,274,1:12:59
30.6%,1527500,6109.999999883165,-3487699.989876475,569048.1165016629,311.0448660635014,274,1:12:56
30.6%,1530000,6119.999999882929,-3487464.0978014786,568992.27829055,311.0143445866822,274,1:12:52
30.6%,1532500,6129.9999998826925,-3490440.5164192244,567342.7589360916,310.1127081313488,274,1:12:49
30.7%,1535000,6139.999999882456,-3487014.4388297834,567815.4810966279,310.37110069402564,274,1:12:46
30.8%,1537500,6149.9999998822195,-3488210.5555055663,568398.0750332809,310.68954978073856,274,1:12:43
30.8%,1540000,6159.999999881983,-3486939.2629590165,567127.7864731132,309.9952029872048,274,1:12:40
30.9%,1542500,6169.999999881747,-3490829.3048264775,567461.2875344758,310.1774965225938,274,1:12:37
30.9%,1545000,6179.99999988151,-3486857.405878287,568978.1619404508,311.0066285111895,274,1:12:34
30.9%,1547500,6189.999999881274,-3489362.3611004166,568056.306325365,310.502737103751,274,1:12:30
31.0%,1550000,6199.999999881037,-3486890.3111501075,569543.3422422488,311.3155592082195,274,1:12:27
31.1%,1552500,6209.999999880801,-3487263.1190733295,567944.4176374187,310.44157812448884,274,1:12:24
31.1%,1555000,6219.999999880564,-3489086.237910619,567945.4253816244,310.4421289630777,274,1:12:21
31.1%,1557500,6229.999999880328,-3484188.9298630245,569190.3386918672,311.1226055038414,274,1:12:18
31.2%,1560000,6239.999999880091,-3488021.4323536977,569016.4948271022,311.02758148027687,274,1:12:15
31.2%,1562500,6249.999999879855,-3492809.3087011445,568909.7282951477,310.96922229997415,274,1:12:12
31.3%,1565000,6259.999999879618,-3486284.682330042,567370.62743773,310.12794120937536,274,1:12:09
31.4%,1567500,6269.999999879382,-3488470.5129889045,568382.5313458769,310.6810535147348,274,1:12:05
31.4%,1570000,6279.999999879145,-3486215.0559346564,569332.3957439943,311.2002546787897,274,1:12:02
31.4%,1572500,6289.999999878909,-3488486.443463886,569760.0698235786,311.4340237098181,274,1:11:59
31.5%,1575000,6299.9999998786725,-3489319.196066551,569443.215999916,311.2608296471636,274,1:11:56
31.6%,1577500,6309.999999878436,-3488579.9958722033,568683.148640397,310.84537260023717,274,1:11:53
31.6%,1580000,6319.9999998782,-3490367.1484222356,567168.7503407965,310.01759406516027,274,1:11:50
31.6%,1582500,6329.999999877963,-3487636.1717241053,569321.8338758016,311.19448150288054,274,1:11:47
31.7%,1585000,6339.999999877727,-3488519.5636127125,567873.3198397222,310.40271567275477,274,1:11:44
31.8%,1587500,6349.99999987749,-3487663.2041082457,571651.1893167511,312.467720144981,274,1:11:40
31.8%,1590000,6359.999999877254,-3486972.5589892827,567839.3521039761,310.38414871943525,274,1:11:37
31.9%,1592500,6369.999999877017,-3488913.32102206,566458.210541999,309.6292090584433,274,1:11:34
31.9%,1595000,6379.999999876781,-3484483.0528254267,569260.7938575513,311.1611166893426,274,1:11:31
31.9%,1597500,6389.999999876544,-3489786.2546693496,569801.929429798,311.4569044034404,274,1:11:28
32.0%,1600000,6399.999999876308,-3484563.355705403,569028.6292299521,311.0342142123777,274,1:11:25
32.0%,1602500,6409.999999876071,-3485834.4629989825,571360.6579358617,312.3089140759766,274,1:11:22
32.1%,1605000,6419.999999875835,-3488529.0059218556,570556.300503984,311.86924782911564,274,1:11:18
32.1%,1607500,6429.999999875598,-3489796.595126331,568280.0335213774,310.62502763367354,274,1:11:15
32.2%,1610000,6439.999999875362,-3488835.2832074314,568414.3493514587,310.69844541358765,274,1:11:12
32.2%,1612500,6449.9999998751255,-3488699.761159092,569346.7580783505,311.20810521064567,274,1:11:09
32.3%,1615000,6459.999999874889,-3490079.533302918,571029.9444236927,312.1281442304837,274,1:11:06
32.4%,1617500,6469.9999998746525,-3490442.9299815632,567620.6411871302,310.2646001156104,274,1:11:03
32.4%,1620000,6479.999999874416,-3487364.1451277137,569063.0313049527,311.05301857794984,274,1:10:59
32.5%,1622500,6489.99999987418,-3487767.955584472,569936.411379017,311.53041298499926,274,1:10:56
32.5%,1625000,6499.999999873943,-3489184.414147239,570061.1529015923,311.59859739516924,274,1:10:53
32.5%,1627500,6509.999999873707,-3485767.286612097,568832.6515488881,310.9270917216949,274,1:10:50
32.6%,1630000,6519.99999987347,-3488943.3640668932,569116.1221912008,311.08203835171486,274,1:10:47
32.6%,1632500,6529.999999873234,-3489108.1279040724,571149.3545387918,312.1934144636689,274,1:10:44
32.7%,1635000,6539.999999872997,-3486699.354817735,567910.8432854343,310.4232261969219,274,1:10:41
32.8%,1637500,6549.999999872761,-3490326.995013764,569386.2642207007,311.22969948782486,274,1:10:37
32.8%,1640000,6559.999999872524,-3492952.073152533,569011.6340640732,311.0249245601651,274,1:10:34
32.9%,1642500,6569.999999872288,-3488737.573007699,566423.9748841275,309.6104956573996,274,1:10:31
32.9%,1645000,6579.999999872051,-3486541.0719676185,570618.5323740466,311.90326411548443,274,1:10:28
33.0%,1647500,6589.999999871815,-3490095.345009962,565112.3963306285,308.89357952381704,274,1:10:25
33.0%,1650000,6599.999999871578,-3489083.2972287405,569201.6333970951,311.1287792525508,274,1:10:22
33.0%,1652500,6609.999999871342,-3487591.0106093474,568506.3091462906,310.74871114901015,274,1:10:19
33.1%,1655000,6619.9999998711055,-3491952.6698166113,569615.8402944139,311.3551870468357,274,1:10:16
33.1%,1657500,6629.999999870869,-3489482.5316774715,569739.8597546341,311.42297677370556,274,1:10:13
33.2%,1660000,6639.999999870633,-3488526.211410949,571222.3037627601,312.2332889153026,274,1:10:09
33.2%,1662500,6649.999999870396,-3486112.1479280572,570085.2032275859,311.61174343714794,274,1:10:06
33.3%,1665000,6659.99999987016,-3488566.4650072344,567251.2518582495,310.0626898535515,274,1:10:03
33.4%,1667500,6669.999999869923,-3488958.208675543,570344.5259248768,311.7534906660852,274,1:10:00
33.4%,1670000,6679.999999869687,-3488363.564126862,570482.3980187108,311.8288523195498,274,1:09:57
33.5%,1672500,6689.99999986945,-3486423.6128485035,570636.7518658516,311.913222991059,274,1:09:54
33.5%,1675000,6699.999999869214,-3484859.3835875504,569674.3746860262,311.3871822709146,274,1:09:51
33.5%,1677500,6709.999999868977,-3486075.56939047,568041.2529094841,310.49450882288914,274,1:09:47
33.6%,1680000,6719.999999868741,-3487122.455314748,567089.1758567572,309.97409820951583,274,1:09:44
33.6%,1682500,6729.999999868504,-3491160.5833095033,570081.6859670989,311.60982088299943,274,1:09:41
33.7%,1685000,6739.999999868268,-3485354.2762274146,569129.7654812078,311.0894958499295,274,1:09:38
33.8%,1687500,6749.999999868031,-3490133.6277405024,568181.5375855609,310.57118920722877,274,1:09:35
33.8%,1690000,6759.999999867795,-3490057.1587562207,568585.9161443497,310.79222477699864,274,1:09:32
33.9%,1692500,6769.9999998675585,-3485052.437014647,569341.0592333277,311.20499019025397,274,1:09:28
33.9%,1695000,6779.999999867322,-3488161.7980416343,568414.8780024595,310.69873437716564,274,1:09:25
34.0%,1697500,6789.9999998670855,-3488518.6666761655,569123.5274216915,311.0860860918959,274,1:09:22
34.0%,1700000,6799.999999866849,-3483106.562630916,567558.3480980501,310.23055036658616,274,1:09:19
34.0%,1702500,6809.999999866613,-3483905.2083921954,567770.619254731,310.34657896168085,274,1:09:16
34.1%,1705000,6819.999999866376,-3487920.567411635,568751.739066445,310.8828645086798,274,1:09:12
34.1%,1707500,6829.99999986614,-3487034.037853604,569390.9999181612,311.2322880464012,274,1:09:09
34.2%,1710000,6839.999999865903,-3484515.4041492157,568912.4911097903,310.9707324698272,274,1:09:06
34.2%,1712500,6849.999999865667,-3487255.732715873,569518.4773873698,311.30196794022083,274,1:09:03
34.3%,1715000,6859.99999986543,-3486427.088570131,569510.9963594987,311.29787876877,274,1:09:00
34.4%,1717500,6869.999999865194,-3490764.820179103,569626.9115644842,311.361238664645,274,1:08:57
34.4%,1720000,6879.999999864957,-3484989.393740885,570667.1217483969,311.9298233378043,274,1:08:54
34.5%,1722500,6889.999999864721,-3487340.0997294504,568447.9650595414,310.71681994662805,274,1:08:50
34.5%,1725000,6899.999999864484,-3484277.2762717176,570079.9753986355,311.6088858767616,274,1:08:47
34.5%,1727500,6909.999999864248,-3486409.93276475,568765.1517185459,310.89019593893204,274,1:08:44
34.6%,1730000,6919.999999864011,-3489420.8360028844,569962.4907606852,311.54466812009724,274,1:08:41
34.6%,1732500,6929.999999863775,-3488260.629859669,571927.829003118,312.61893293648063,274,1:08:38
34.7%,1735000,6939.9999998635385,-3487052.706276294,568373.1379209063,310.6759190163908,274,1:08:35
34.8%,1737500,6949.999999863302,-3487995.172023002,570495.5500679007,311.8360413028011,274,1:08:32
34.8%,1740000,6959.999999863066,-3487602.6880695038,569564.3258523444,311.32702896622845,274,1:08:28
34.9%,1742500,6969.999999862829,-3490906.5647716317,567463.3144235277,310.178604431425,274,1:08:25
34.9%,1745000,6979.999999862593,-3490608.2394732703,569466.0838903972,311.27332936331345,274,1:08:22
35.0%,1747500,6989.999999862356,-3488089.1687347703,570147.8812468215,311.64600359113655,274,1:08:19
35.0%,1750000,6999.99999986212,-3487246.2726529706,569753.7380661821,311.430562736002,274,1:08:16
35.0%,1752500,7009.999999861883,-3485557.1206519455,569690.9662036987,311.39625128677204,274,1:08:13
35.1%,1755000,7019.999999861647,-3488390.9042480234,570009.0586519833,311.5701223885354,274,1:08:10
35.1%,1757500,7029.99999986141,-3490215.2886500396,569791.0383939157,311.4509513026409,274,1:08:07
35.2%,1760000,7039.999999861174,-3487805.6474187784,569661.2407609756,311.3800031944187,274,1:08:04
35.2%,1762500,7049.999999860937,-3490148.814729506,569290.1602407123,311.177168517742,274,1:08:00
35.3%,1765000,7059.999999860701,-3488906.2076903693,571317.1065825014,312.28510866395607,274,1:07:57
35.4%,1767500,7069.999999860464,-3489492.010632187,570439.84917417,311.80559488442697,274,1:07:54
35.4%,1770000,7079.999999860228,-3488040.3397249356,567916.7413687119,310.4264501220522,274,1:07:51
35.5%,1772500,7089.9999998599915,-3490709.239323752,569335.2998174084,311.2018420614731,274,1:07:48
35.5%,1775000,7099.999999859755,-3487077.600326011,570274.3344114074,311.7151235943512,274,1:07:44
35.5%,1777500,7109.9999998595185,-3485592.8454874363,568324.3026610634,310.64922539169277,274,1:07:41
35.6%,1780000,7119.999999859282,-3491052.4946454316,568920.217868153,310.97495595893184,274,1:07:38
35.6%,1782500,7129.999999859046,-3487705.164716309,569806.0938603503,311.45918070434675,274,1:07:35
35.7%,1785000,7139.999999858809,-3491224.427192699,568134.2599972754,310.5453470144693,274,1:07:32
35.8%,1787500,7149.999999858573,-3491221.291573135,567830.932965134,310.37954677130904,274,1:07:29
35.8%,1790000,7159.999999858336,-3486904.857791014,567768.5080203267,310.3454249492107,274,1:07:26
35.9%,1792500,7169.9999998581,-3487495.0172969345,568243.481888367,310.60504830773533,274,1:07:22
35.9%,1795000,7179.999999857863,-3486333.4817977287,568597.7351899229,310.79868513305763,274,1:07:19
36.0%,1797500,7189.999999857627,-3487437.152112372,569064.7325257877,311.05394847472206,274,1:07:16
36.0%,1800000,7199.99999985739,-3488098.6948393565,570725.3356352798,311.9616433722152,274,1:07:13
36.0%,1802500,7209.999999857154,-3486950.241327435,569693.4153163029,311.39758998534586,274,1:07:10
36.1%,1805000,7219.999999856917,-3488965.8297675494,568927.5562764755,310.9789671737441,274,1:07:06
36.1%,1807500,7229.999999856681,-3488612.026316479,568697.4060564132,310.8531657831448,274,1:07:03
36.2%,1810000,7239.999999856444,-3486649.174345415,568868.4884912928,310.94668039377234,274,1:07:00
36.2%,1812500,7249.999999856208,-3487361.567646431,567023.2465644549,309.9380608915823,274,1:06:57
36.3%,1815000,7259.9999998559715,-3489700.5597263183,568495.4077371935,310.7427523781537,274,1:06:54
36.4%,1817500,7269.999999855735,-3490098.664081795,569988.8532449031,311.5590780006238,274,1:06:51
36.4%,1820000,7279.999999855499,-3489303.4373720326,570544.9766026046,311.86305812162743,274,1:06:48
36.5%,1822500,7289.999999855262,-3488169.502736261,569462.3748035858,311.27130195582885,274,1:06:44
36.5%,1825000,7299.999999855026,-3491115.527886031,570348.1851850403,311.75549083804685,274,1:06:41
36.5%,1827500,7309.999999854789,-3493785.5954893995,570191.7851218004,311.6700016934348,274,1:06:38
36.6%,1830000,7319.999999854553,-3489533.8953374606,568576.8074652231,310.7872459223169,274,1:06:35
36.6%,1832500,7329.999999854316,-3486809.423896553,571899.7658472746,312.6035934593828,274,1:06:32
36.7%,1835000,7339.99999985408,-3488813.3973642923,567556.0595835666,310.2292994518386,274,1:06:29
36.8%,1837500,7349.999999853843,-3489314.560551785,567160.9985425227,310.0133568891009,274,1:06:25
36.8%,1840000,7359.999999853607,-3487115.8193322644,568472.5894924129,310.73027979861996,274,1:06:22
36.9%,1842500,7369.99999985337,-3486555.657608226,568704.3232975091,310.8569467856081,274,1:06:19
36.9%,1845000,7379.999999853134,-3486744.738848103,569855.4240195747,311.48614484379976,274,1:06:16
37.0%,1847500,7389.999999852897,-3489252.0414300915,569111.4170673158,311.07946650482495,274,1:06:13
37.0%,1850000,7399.999999852661,-3489474.8006482795,567517.6453243895,310.20830200407596,274,1:06:10
37.0%,1852500,7409.9999998524245,-3489619.4908230603,568148.604310957,310.55318769612427,274,1:06:06
37.1%,1855000,7419.999999852188,-3485730.1704245247,571342.2567309577,312.29885587501116,274,1:06:03
37.1%,1857500,7429.9999998519515,-3485923.352719005,569968.5677229452,311.5479898214744,274,1:06:00
37.2%,1860000,7439.999999851715,-3488090.475833025,568002.6631663315,310.47341545460927,274,1:05:57
37.2%,1862500,7449.999999851479,-3488642.629418401,571785.2409278932,312.5409935013531,274,1:05:54
37.3%,1865000,7459.999999851242,-3490292.1047329605,570405.2686679048,311.78669298733286,274,1:05:51
37.4%,1867500,7469.999999851006,-3489654.7231231816,567685.648916119,310.3001337019101,274,1:05:48
37.4%,1870000,7479.999999850769,-3485363.718126904,569157.0663336623,311.1044186477543,274,1:05:44
37.5%,1872500,7489.999999850533,-3485691.173745215,569393.9581467896,311.2339050306259,274,1:05:41
37.5%,1875000,7499.999999850296,-3487291.380192727,571139.3580261602,312.1879503142544,274,1:05:38
37.5%,1877500,7509.99999985006,-3487137.6630597096,568183.1920715736,310.5720935584871,274,1:05:35
37.6%,1880000,7519.999999849823,-3489409.676328825,570876.2784683376,312.0441495644513,274,1:05:32
37.6%,1882500,7529.999999849587,-3485348.7813907117,570411.1612131011,311.78991388531705,274,1:05:29
37.7%,1885000,7539.99999984935,-3485116.3104248587,568496.8266696341,310.74352797451917,274,1:05:26
37.8%,1887500,7549.999999849114,-3482597.3624729477,568265.6972981212,310.6171913742901,274,1:05:22
37.8%,1890000,7559.999999848877,-3484882.9053637683,569592.5977769031,311.34248255746746,274,1:05:19
37.9%,1892500,7569.999999848641,-3489106.0834399164,570163.0119097962,311.6542740956895,274,1:05:16
37.9%,1895000,7579.9999998484045,-3489895.2620608993,571018.50425494,312.1218909706025,274,1:05:13
38.0%,1897500,7589.999999848168,-3486677.6768770497,568259.1263332855,310.613599648357,274,1:05:10
38.0%,1900000,7599.999999847932,-3489950.456201764,569911.3048026627,311.51668959069747,274,1:05:07
38.0%,1902500,7609.999999847695,-3487664.2799836993,569553.1350276826,311.3209119992144,274,1:05:04
38.1%,1905000,7619.999999847459,-3489187.611340437,571055.5771710395,312.1421552327771,274,1:05:00
38.1%,1907500,7629.999999847222,-3483495.6793623734,571118.9865068648,312.1768151284819,274,1:04:57
38.2%,1910000,7639.999999846986,-3489103.8585127275,568542.1094969223,310.76827981982086,274,1:04:54
38.2%,1912500,7649.999999846749,-3485479.100099068,569814.3798388855,311.46370986630853,274,1:04:51
38.3%,1915000,7659.999999846513,-3491288.5247167926,568038.5981917259,310.4930577393945,274,1:04:48
38.4%,1917500,7669.999999846276,-3484931.079124283,569828.3854697038,311.4713654220264,274,1:04:44
38.4%,1920000,7679.99999984604,-3485971.3995419964,570365.078256258,311.7647246847497,274,1:04:41
38.5%,1922500,7689.999999845803,-3489068.536938647,569156.5592935174,311.1041414967904,274,1:04:38
38.5%,1925000,7699.999999845567,-3484771.5375106633,567182.3882106203,310.0250486006727,274,1:04:35
38.5%,1927500,7709.99999984533,-3486565.833335899,567988.4613946667,310.46565268721366,274,1:04:32
38.6%,1930000,7719.999999845094,-3485143.441033749,569487.8600827008,311.28523235116637,274,1:04:29
38.6%,1932500,7729.9999998448575,-3489202.972015001,568605.5657904297,310.80296538285586,274,1:04:26
38.7%,1935000,7739.999999844621,-3487310.524179958,570121.5732582184,311.6316234982162,274,1:04:22
38.8%,1937500,7749.999999844385,-3488798.041577909,570355.7249431117,311.7596121117519,274,1:04:19
38.8%,1940000,7759.999999844148,-3488817.0002026,569005.686477199,311.0216735760936,274,1:04:16
38.9%,1942500,7769.999999843912,-3492094.1140865777,569467.7153157449,311.274221109484,274,1:04:13
38.9%,1945000,7779.999999843675,-3485088.2812474947,571223.1387872121,312.2337453443132,274,1:04:10
39.0%,1947500,7789.999999843439,-3487885.5267837197,570548.4680279589,311.8649665541487,274,1:04:07
39.0%,1950000,7799.999999843202,-3487715.045606572,569057.8835882931,311.0502048073873,274,1:04:03
39.0%,1952500,7809.999999842966,-3488033.9789274726,568988.822732908,311.01245575965197,274,1:04:00
39.1%,1955000,7819.999999842729,-3487153.6986672226,570071.6385793122,311.60432892494214,274,1:03:57
39.1%,1957500,7829.999999842493,-3488680.3370349705,569464.7541464557,311.2726025178777,274,1:03:54
39.2%,1960000,7839.999999842256,-3488639.557098629,569450.333711783,311.2647202280656,274,1:03:51
39.2%,1962500,7849.99999984202,-3488732.550180055,570157.9008225516,311.6514803469689,274,1:03:48
39.3%,1965000,7859.999999841783,-3490331.39481459,569715.7651770283,311.4098065435494,274,1:03:45
39.4%,1967500,7869.999999841547,-3489237.555984933,567224.6389597827,310.0481430952034,274,1:03:41
39.4%,1970000,7879.9999998413105,-3488968.9353853725,569074.7014087895,311.0593975216272,274,1:03:38
39.5%,1972500,7889.999999841074,-3490563.8197655845,569537.5369689206,311.3123860135239,274,1:03:35
39.5%,1975000,7899.9999998408375,-3486023.877280267,569130.3357141595,311.0898075424331,274,1:03:32
39.5%,1977500,7909.999999840601,-3490398.7266225778,570709.2906804029,311.95287311062225,274,1:03:29
39.6%,1980000,7919.999999840365,-3486504.5209873095,569502.5078725506,311.2932389145832,274,1:03:25
39.6%,1982500,7929.999999840128,-3487824.495939644,569471.2793407879,311.27616922539903,274,1:03:22
39.7%,1985000,7939.999999839892,-3489368.796731185,569836.7470388783,311.4759359022521,274,1:03:19
39.8%,1987500,7949.999999839655,-3486997.1784800105,569500.6204410482,311.2922072340242,274,1:03:16
39.8%,1990000,7959.999999839419,-3485487.1351258736,568717.8488853972,310.8643399471898,274,1:03:13
39.9%,1992500,7969.999999839182,-3487594.897216009,568663.7554171284,310.8347721565151,274,1:03:10
39.9%,1995000,7979.999999838946,-3487554.699252002,571531.2105933955,312.40213910735974,274,1:03:07
40.0%,1997500,7989.999999838709,-3487826.4495213367,569799.6127530582,311.4556380950468,274,1:03:04
40.0%,2000000,7999.999999838473,-3486181.0304503385,568087.2291717954,310.5196397036319,274,1:03:00
40.0%,2002500,8009.999999838236,-3485587.511736527,568643.7551169558,310.82383988118016,274,1:02:57
40.1%,2005000,8019.999999838,-3491658.2629348673,567864.8269243832,310.3980733979849,274,1:02:54
40.1%,2007500,8029.999999837763,-3487568.2810779475,570082.806177708,311.61043319635,274,1:02:51
40.2%,2010000,8039.999999837527,-3487961.039904384,568764.9126947992,310.8900652872224,274,1:02:48
40.2%,2012500,8049.9999998372905,-3487253.4330733027,571073.1004967199,312.15173358007536,274,1:02:45
40.3%,2015000,8059.999999837054,-3490929.814841412,567569.9431629137,310.2368882935433,274,1:02:42
40.4%,2017500,8069.999999836818,-3489306.408628,569840.1113592477,311.47777485848155,274,1:02:38
40.4%,2020000,8079.999999836581,-3488941.0783345345,570835.4959258668,312.0218575998657,274,1:02:35
40.5%,2022500,8089.999999836345,-3486958.312383771,569972.7879557763,311.5502966242168,274,1:02:32
40.5%,2025000,8099.999999836108,-3484381.7041369267,569131.5903049549,311.09049330874103,274,1:02:29
40.5%,2027500,8109.999999835872,-3485893.7533517815,571544.4506560608,312.4093761992663,274,1:02:26
40.6%,2030000,8119.999999835635,-3487913.8575627524,567643.7772423724,310.2772464121104,274,1:02:23
40.6%,2032500,8129.999999835399,-3491324.46625972,569701.4982915891,311.4020081846024,274,1:02:20
40.7%,2035000,8139.999999835162,-3487164.5353168193,569166.0071524128,311.1093057490206,274,1:02:16
40.8%,2037500,8149.999999834926,-3488892.2330194265,569588.3332688237,311.340151553628,274,1:02:13
40.8%,2040000,8159.999999834689,-3485499.0743206404,570033.1922997675,311.5833139746685,274,1:02:10
40.9%,2042500,8169.999999834453,-3487898.407155324,568924.2260487692,310.9771468527539,274,1:02:07
40.9%,2045000,8179.999999834216,-3492138.0696851313,567447.2967523347,310.16984908324554,274,1:02:04
41.0%,2047500,8189.99999983398,-3487498.1875052135,568611.8590848094,310.8064053325731,274,1:02:01
41.0%,2050000,8199.999999835562,-3485841.6208688617,571436.6539457059,312.3504539177191,274,1:01:58
41.0%,2052500,8209.999999837599,-3487094.665699564,570343.0895387295,311.7527055294266,274,1:01:54
