#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
25.9%,1297500,5189.9999999049205,-3520360.2897207253,574063.2457123469,311.14538369461843,112,3:10:39
26.0%,1300000,5199.999999904684,-3519735.636095114,573019.2667609317,310.5795414571414,112,3:10:31
26.1%,1302500,5209.999999904448,-3518418.8869053256,573857.8274048895,311.03404586107985,112,3:10:23
26.1%,1305000,5219.999999904211,-3516483.7577344086,575263.8046963095,311.7960931565167,112,3:10:15
26.1%,1307500,5229.999999903975,-3518028.7817881666,572427.1544066963,310.2586133590182,112,3:10:08
26.2%,1310000,5239.999999903738,-3519685.741218485,574292.0087642482,311.2693745058933,112,3:10:00
26.2%,1312500,5249.999999903502,-3517474.011794489,573163.1717933313,310.6575387629365,112,3:09:52
26.3%,1315000,5259.999999903265,-3517222.5421921704,573752.9612569835,310.9772078418015,112,3:09:44
26.4%,1317500,5269.999999903029,-3517503.5259827618,572773.8514457068,310.4465250290901,112,3:09:37
26.4%,1320000,5279.999999902792,-3516996.417861128,574400.7022910557,311.3282869852346,112,3:09:29
26.4%,1322500,5289.999999902556,-3521027.0215745512,572483.0701667946,310.2889200033824,112,3:09:21
26.5%,1325000,5299.999999902319,-3521939.665643437,574084.9482720315,311.1571465993343,112,3:09:13
26.6%,1327500,5309.999999902083,-3522342.7346627396,573480.9278505213,310.82976426434965,112,3:09:06
26.6%,1330000,5319.999999901846,-3517692.9921217114,572545.7733625765,310.3229054745934,112,3:08:58
26.6%,1332500,5329.99999990161,-3518819.5731823985,577115.6902745581,312.79982515487467,112,3:08:50
26.7%,1335000,5339.9999999013735,-3521420.9061762784,572520.1090195642,310.30899526188864,112,3:08:42
26.8%,1337500,5349.999999901137,-3518995.650361538,573776.6826012867,310.99006493869825,112,3:08:35
26.8%,1340000,5359.999999900901,-3515693.847799437,574837.8870558275,311.56524349202436,112,3:08:27
26.9%,1342500,5369.999999900664,-3519764.020058723,575606.4958713951,311.9818336266777,112,3:08:19
26.9%,1345000,5379.999999900428,-3520381.4396893755,575020.3160198178,311.664120977078,112,3:08:11
26.9%,1347500,5389.999999900191,-3519740.392502662,573148.1432125994,310.6493931909057,112,3:08:04
27.0%,1350000,5399.999999899955,-3518716.4160489123,573985.6669592388,311.10333559089,112,3:07:56
27.1%,1352500,5409.999999899718,-3521670.865061449,575101.8580622734,311.70831720506607,112,3:07:48
27.1%,1355000,5419.999999899482,-3522110.5179370753,572188.7536421013,310.1293988553428,112,3:07:41
27.1%,1357500,5429.999999899245,-3522428.6503303964,575197.8992582652,311.7603720526819,112,3:07:33
27.2%,1360000,5439.999999899009,-3520813.3343915083,576091.6009723014,312.2447632148042,112,3:07:25
27.2%,1362500,5449.999999898772,-3519319.1903562155,574874.1663749141,311.58490707916684,112,3:07:17
27.3%,1365000,5459.999999898536,-3518615.6636287756,574172.4554495548,311.20457596278845,112,3:07:10
27.4%,1367500,5469.999999898299,-3520143.561414944,572935.6729480922,310.5342331585093,112,3:07:02
27.4%,1370000,5479.999999898063,-3518724.4486792684,573648.4756320657,310.9205760680406,112,3:06:55
27.4%,1372500,5489.9999998978265,-3520425.2513360325,573472.2045942001,310.82503621224845,112,3:06:47
27.5%,1375000,5499.99999989759,-3515834.327644512,575093.1528156807,311.70359891433515,112,3:06:39
27.6%,1377500,5509.9999998973535,-3522007.119398335,577137.9535123177,312.81189195013934,112,3:06:32
27.6%,1380000,5519.999999897117,-3519112.2990570124,574283.0044202857,311.2644941027704,112,3:06:24
27.6%,1382500,5529.999999896881,-3519263.008024128,570931.99995569,309.44823156081793,112,3:06:16
27.7%,1385000,5539.999999896644,-3520583.9221980236,573634.0993804851,310.91278406193754,112,3:06:08
27.8%,1387500,5549.999999896408,-3516519.3363330755,571351.2551292058,309.6754701321841,112,3:06:01
27.8%,1390000,5559.999999896171,-3518852.8119321186,574594.8634751167,311.43352339701414,112,3:05:53
27.9%,1392500,5569.999999895935,-3520628.302375486,574689.8292459022,311.48499535835225,112,3:05:45
27.9%,1395000,5579.999999895698,-3523043.928995857,577068.4838901679,312.77423903924426,112,3:05:37
27.9%,1397500,5589.999999895462,-3522033.9470012635,574660.3087415239,311.4689950853331,112,3:05:30
28.0%,1400000,5599.999999895225,-3520938.5581975374,572830.8577327338,310.4774227449472,112,3:05:22
28.1%,1402500,5609.999999894989,-3520172.310772609,571472.9657092982,309.7414379248017,112,3:05:14
28.1%,1405000,5619.999999894752,-3520921.0281970445,573121.8658612451,310.63515072436445,112,3:05:07
28.1%,1407500,5629.999999894516,-3518694.789721934,577169.6013121305,312.8290452287883,112,3:04:59
28.2%,1410000,5639.999999894279,-3517479.3097644523,573585.1292252529,310.8862419729724,112,3:04:52
28.2%,1412500,5649.999999894043,-3516088.5534096267,574568.3058616935,311.41912902691587,112,3:04:44
28.3%,1415000,5659.9999998938065,-3518732.66465823,573608.5099383662,310.8989144459221,112,3:04:37
28.4%,1417500,5669.99999989357,-3518425.7398370337,574457.6122057881,311.35913246678695,112,3:04:30
28.4%,1420000,5679.999999893334,-3518268.162979655,577161.1124882,312.82444424031064,112,3:04:23
28.4%,1422500,5689.999999893097,-3519450.4329963624,573597.4124726648,310.89289955949715,112,3:04:16
28.5%,1425000,5699.999999892861,-3520910.6247974336,572178.6817085649,310.12393981289733,112,3:04:09
28.6%,1427500,5709.999999892624,-3516946.152050771,574632.4469452878,311.4538938410972,112,3:04:01
28.6%,1430000,5719.999999892388,-3517111.3603573814,576514.3555836878,312.47389850042117,112,3:03:54
28.6%,1432500,5729.999999892151,-3516533.856217401,572021.8344909293,310.0389277727133,112,3:03:47
28.7%,1435000,5739.999999891915,-3518788.979989702,574098.6394623915,311.164567298551,112,3:03:40
28.8%,1437500,5749.999999891678,-3519887.494987646,574049.3677549696,311.1378617666683,112,3:03:32
28.8%,1440000,5759.999999891442,-3522782.3887272347,573291.0177585699,310.72683196748335,112,3:03:24
28.9%,1442500,5769.999999891205,-3520260.3959396556,574297.9201620484,311.2725785154697,112,3:03:17
28.9%,1445000,5779.999999890969,-3520202.544065306,571955.1255583267,310.0027711704826,112,3:03:09
28.9%,1447500,5789.999999890732,-3521355.344990246,574201.9590995014,311.2205671006144,112,3:03:01
29.0%,1450000,5799.999999890496,-3518458.375067761,571785.257181614,309.91070159166077,112,3:02:53
29.1%,1452500,5809.9999998902595,-3516671.156815363,573757.1681715959,310.9794880122723,112,3:02:46
29.1%,1455000,5819.999999890023,-3518702.3534891885,574692.9380173583,311.48668032929356,112,3:02:38
29.1%,1457500,5829.9999998897865,-3516998.074862767,576497.4026896664,312.4647099401808,112,3:02:30
29.2%,1460000,5839.99999988955,-3519086.422719205,574585.4191362408,311.4284045142687,112,3:02:23
29.2%,1462500,5849.999999889314,-3521309.5566796735,573543.6802203248,310.8637763881463,112,3:02:15
29.3%,1465000,5859.999999889077,-3521387.789416969,574523.3511149462,311.3947633110648,112,3:02:07
29.4%,1467500,5869.999999888841,-3517216.304651294,572241.30387846,310.1578813676395,112,3:01:59
29.4%,1470000,5879.999999888604,-3514687.2422022317,574824.4169411571,311.557942617027,112,3:01:52
29.4%,1472500,5889.999999888368,-3520073.7984124795,574544.2065797187,311.40606708575734,112,3:01:44
29.5%,1475000,5899.999999888131,-3519385.5838702284,574557.0356441217,311.41302050804296,112,3:01:36
29.6%,1477500,5909.999999887895,-3518272.5300995,575763.8651279176,312.0671286147616,112,3:01:28
29.6%,1480000,5919.999999887658,-3519227.722537836,572993.5803878224,310.56561930400494,112,3:01:20
29.6%,1482500,5929.999999887422,-3519799.540269647,571600.3497545416,309.8104807662132,112,3:01:13
29.7%,1485000,5939.999999887185,-3521759.0062848087,572236.9525514909,310.15552292489036,112,3:01:05
29.8%,1487500,5949.999999886949,-3518573.087451577,573348.6009407097,310.7580423636114,112,3:00:57
29.8%,1490000,5959.999999886712,-3522208.972679235,574993.1067186703,311.6493733887089,112,3:00:50
29.9%,1492500,5969.999999886476,-3518683.792222118,573697.9314542973,310.9473813911459,112,3:00:42
29.9%,1495000,5979.9999998862395,-3518495.268370956,574590.6578547903,311.4312439280534,112,3:00:34
29.9%,1497500,5989.999999886003,-3519931.9276735876,574453.200886636,311.3567415079502,112,3:00:26
30.0%,1500000,5999.999999885767,-3519483.3979980703,575595.1756367083,311.97569799825794,112,3:00:19
30.1%,1502500,6009.99999988553,-3518674.967913259,574924.0959895531,311.61196920031927,112,3:00:11
30.1%,1505000,6019.999999885294,-3518103.571837349,575936.5888745206,312.1607458195058,112,3:00:03
30.1%,1507500,6029.999999885057,-3519193.984172795,572911.9935104747,310.52139877526287,112,2:59:56
30.2%,1510000,6039.999999884821,-3519372.56430104,573450.9555650457,310.8135191235326,112,2:59:48
30.2%,1512500,6049.999999884584,-3520058.663885325,574674.7846014703,311.4768410797091,112,2:59:40
30.3%,1515000,6059.999999884348,-3521486.1609476563,575780.7252428335,312.07626688822506,112,2:59:32
30.4%,1517500,6069.999999884111,-3522294.9172178544,574534.4810325399,311.40079578659083,112,2:59:25
30.4%,1520000,6079.999999883875,-3521314.1355171837,574386.2111033067,311.3204326831068,112,2:59:17
30.4%,1522500,6089.999999883638,-3516852.302985817,573463.4860982217,310.8203107402788,112,2:59:09
30.5%,1525000,6099.999999883402,-3519403.1728483737,574072.1180200008,311.15019253334805,112,2:59:01
30.6%,1527500,6109.999999883165,-3521113.838920919,574993.8015169315,311.64974997312396,112,2:58:54
30.6%,1530000,6119.999999882929,-3521310.8875917867,574110.973733273,311.1712525400722,112,2:58:46
30.6%,1532500,6129.9999998826925,-3518017.505822094,573868.3972658081,311.03977478285924,112,2:58:38
30.7%,1535000,6139.999999882456,-3519071.972503066,574043.9652519533,311.1349335808169,112,2:58:30
30.8%,1537500,6149.9999998822195,-3518115.2364895176,574414.4430891695,311.33573457212213,112,2:58:23
30.8%,1540000,6159.999999881983,-3518242.105726337,573010.7879363652,310.5749458883731,112,2:58:15
30.9%,1542500,6169.999999881747,-3517122.134010384,573717.3426857807,310.95790238358535,112,2:58:07
30.9%,1545000,6179.99999988151,-3519060.1980537456,575425.4644863892,311.8837136369917,112,2:58:00
30.9%,1547500,6189.999999881274,-3517821.7847052757,574611.610205532,311.4426002154652,112,2:57:52
31.0%,1550000,6199.999999881037,-3519674.7695292216,574052.3037309984,311.1394530815536,112,2:57:44
31.1%,1552500,6209.999999880801,-3517338.25319816,574875.7680376561,311.5857751890348,112,2:57:36
31.1%,1555000,6219.999999880564,-3520924.728894964,573279.1138628955,310.7203799916519,112,2:57:29
31.1%,1557500,6229.999999880328,-3518959.7606077082,573285.7686337443,310.7239869134408,112,2:57:21
31.2%,1560000,6239.999999880091,-3518606.035977807,572272.5995434297,310.17484378729915,112,2:57:13
31.2%,1562500,6249.999999879855,-3519778.1289715786,572107.2244697866,310.0852096030407,112,2:57:06
31.3%,1565000,6259.999999879618,-3519162.9340219125,575367.5849008585,311.8523425886228,112,2:56:58
31.4%,1567500,6269.999999879382,-3516973.759696806,572767.8301755842,310.4432614681208,112,2:56:50
31.4%,1570000,6279.999999879145,-3520281.2477829624,576118.8092166071,312.25951023035935,112,2:56:43
31.4%,1572500,6289.999999878909,-3517371.434770597,573505.6621913539,310.8431704108436,112,2:56:35
31.5%,1575000,6299.9999998786725,-3518977.095458284,575049.0776773777,311.6797099510178,112,2:56:27
31.6%,1577500,6309.999999878436,-3517530.5519689135,573132.7014785074,310.64102368751935,112,2:56:19
31.6%,1580000,6319.9999998782,-3516011.119571939,574852.1369406799,311.57296700667735,112,2:56:12
31.6%,1582500,6329.999999877963,-3514507.6965865884,572563.898335912,310.3327293081606,112,2:56:04
31.7%,1585000,6339.999999877727,-3521227.9625184108,572505.2205170505,310.3009256130096,112,2:55:56
31.8%,1587500,6349.99999987749,-3522105.7988541443,572374.006020762,310.2298066464168,112,2:55:49
31.8%,1590000,6359.999999877254,-3521069.017021479,575390.6480888657,311.8648429612478,112,2:55:41
31.9%,1592500,6369.999999877017,-3517321.512261728,573757.9598552925,310.97991710911725,112,2:55:33
31.9%,1595000,6379.999999876781,-3518420.7606265713,575317.0305159466,311.82494183860376,112,2:55:25
31.9%,1597500,6389.999999876544,-3519444.0462790523,574046.6840915804,311.13640720659816,112,2:55:18
32.0%,1600000,6399.999999876308,-3518525.73977527,575663.9103071667,312.0129525613617,112,2:55:10
32.0%,1602500,6409.999999876071,-3518873.179527171,576777.2891082686,312.61640989268136,112,2:55:02
32.1%,1605000,6419.999999875835,-3519174.782748772,573794.2879821527,310.999607150337,112,2:54:54
32.1%,1607500,6429.999999875598,-3519712.715748975,573044.7806764389,310.5933701373249,112,2:54:47
32.2%,1610000,6439.999999875362,-3522739.210071992,572787.1025857655,310.4537072186638,112,2:54:39
32.2%,1612500,6449.9999998751255,-3517048.5723514,571599.1609072741,309.80983640456486,112,2:54:31
32.3%,1615000,6459.999999874889,-3520321.7354181465,575958.3473698514,312.1725390416444,112,2:54:23
32.4%,1617500,6469.9999998746525,-3520398.6201939695,576043.3421630175,312.21860667919,112,2:54:16
32.4%,1620000,6479.999999874416,-3518237.4069434796,575402.642246543,311.87134385957296,112,2:54:08
32.5%,1622500,6489.99999987418,-3520115.74194145,575699.2817632823,312.03212408186414,112,2:54:00
32.5%,1625000,6499.999999873943,-3518056.604529543,573895.7180490084,311.0545827951039,112,2:53:53
32.5%,1627500,6509.999999873707,-3517872.210774785,573011.3496208822,310.5752503244189,112,2:53:45
32.6%,1630000,6519.99999987347,-3518567.7047631983,572224.54761795,310.1487993838257,112,2:53:37
32.6%,1632500,6529.999999873234,-3520131.2257706393,572885.9765471511,310.50729744044247,112,2:53:29
32.7%,1635000,6539.999999872997,-3517267.336475067,575344.7357124197,311.83995820492123,112,2:53:22
32.8%,1637500,6549.999999872761,-3516888.35886723,573271.3635141453,310.7161792607156,112,2:53:14
32.8%,1640000,6559.999999872524,-3517187.5723838396,575402.0991820579,311.8710495156852,112,2:53:06
32.9%,1642500,6569.999999872288,-3520741.202204343,573864.0917708387,311.03744118130186,112,2:52:58
32.9%,1645000,6579.999999872051,-3520851.5430814326,574824.9090813245,311.55820935965914,112,2:52:51
33.0%,1647500,6589.999999871815,-3516886.4235188887,572824.5695478957,310.47401451475866,112,2:52:43
33.0%,1650000,6599.999999871578,-3515319.694319181,572849.9848908915,310.4877897681078,112,2:52:35
33.0%,1652500,6609.999999871342,-3519547.472532667,573414.1486500016,310.7935695765279,112,2:52:28
33.1%,1655000,6619.9999998711055,-3520205.2010363396,574802.2252489612,311.54591459984476,112,2:52:20
33.1%,1657500,6629.999999870869,-3517317.000720402,574339.4203487094,311.2950718410719,112,2:52:12
33.2%,1660000,6639.999999870633,-3520627.8414886203,574751.3037519346,311.51831487307425,112,2:52:04
33.2%,1662500,6649.999999870396,-3522435.485719342,573699.9851475165,310.948494503977,112,2:51:57
33.3%,1665000,6659.99999987016,-3519607.2614494916,573303.4688393426,310.7335805205973,112,2:51:49
33.4%,1667500,6669.999999869923,-3518690.3254854027,574196.7171764886,311.2177259499933,112,2:51:41
33.4%,1670000,6679.999999869687,-3518794.166662991,574092.5551412321,311.1612695635788,112,2:51:33
33.5%,1672500,6689.99999986945,-3516629.573431853,571024.7068760608,309.49847921301546,112,2:51:26
33.5%,1675000,6699.999999869214,-3522933.2887341958,578211.1342068354,313.39356169030015,112,2:51:18
33.5%,1677500,6709.999999868977,-3518984.322342513,575890.0899039583,312.13554312599587,112,2:51:10
33.6%,1680000,6719.999999868741,-3518100.6394568197,574287.6909688371,311.26703423743004,112,2:51:03
33.6%,1682500,6729.999999868504,-3517990.142574262,573044.4609917426,310.59319686649064,112,2:50:55
33.7%,1685000,6739.999999868268,-3518645.3545989413,574264.494074852,311.25446139544187,112,2:50:47
33.8%,1687500,6749.999999868031,-3518480.2655811515,574249.26590773,311.24620764650825,112,2:50:39
33.8%,1690000,6759.999999867795,-3516324.736322617,576071.7212516504,312.23398829870234,112,2:50:32
33.9%,1692500,6769.9999998675585,-3519227.691857733,575058.0653820599,311.6845813355608,112,2:50:24
33.9%,1695000,6779.999999867322,-3520853.4599331077,571219.1237258406,309.6038541969971,112,2:50:16
34.0%,1697500,6789.9999998670855,-3518198.061064724,573317.1639692738,310.74100335508285,112,2:50:08
34.0%,1700000,6799.999999866849,-3517449.163743131,574202.6401003131,311.2209362067372,112,2:50:01
34.0%,1702500,6809.999999866613,-3519229.9702026676,572623.365394773,310.3649607756595,112,2:49:53
34.1%,1705000,6819.999999866376,-3520319.552684149,573945.0009138889,311.08129437438953,112,2:49:45
34.1%,1707500,6829.99999986614,-3521325.844330378,575729.1748904802,312.0483263184667,112,2:49:37
34.2%,1710000,6839.999999865903,-3517686.30629462,574568.4679048955,311.41921685520776,112,2:49:30
34.2%,1712500,6849.999999865667,-3523287.4526318144,573372.2596258672,310.77086549891237,112,2:49:22
34.3%,1715000,6859.99999986543,-3521000.7925232947,576875.5233968949,312.6696534083652,112,2:49:14
34.4%,1717500,6869.999999865194,-3518799.2009897716,572874.6048230722,310.5011339044937,112,2:49:07
34.4%,1720000,6879.999999864957,-3519421.8220638856,573486.3592327207,310.8327081028745,112,2:48:59
34.5%,1722500,6889.999999864721,-3517167.349051863,575621.272062267,311.98984240203947,112,2:48:51
34.5%,1725000,6899.999999864484,-3518765.6941786557,574804.0548734823,311.54690626622977,112,2:48:43
34.5%,1727500,6909.999999864248,-3520454.9042132255,573874.9842854731,311.0433449831401,112,2:48:36
34.6%,1730000,6919.999999864011,-3521511.351287691,574567.652601827,311.41877495653546,112,2:48:28
34.6%,1732500,6929.999999863775,-3518765.431333134,575044.1582574123,311.6770435987924,112,2:48:20
34.7%,1735000,6939.9999998635385,-3519590.2296210323,575953.9264569564,312.1701428829472,112,2:48:13
34.8%,1737500,6949.999999863302,-3522077.888165552,573285.5018549141,310.7238423178721,112,2:48:05
34.8%,1740000,6959.999999863066,-3518231.498432316,571662.8335999129,309.84434734831535,112,2:47:57
34.9%,1742500,6969.999999862829,-3517166.435996026,574479.7959976163,311.37115620192714,112,2:47:49
34.9%,1745000,6979.999999862593,-3518716.3882318065,573514.468906007,310.84794369781207,112,2:47:42
35.0%,1747500,6989.999999862356,-3521422.7331852242,573794.8089307647,310.999889507302,112,2:47:34
35.0%,1750000,6999.99999986212,-3518562.575394675,573326.5609468708,310.7460965677591,112,2:47:26
35.0%,1752500,7009.999999861883,-3520624.2228265405,571528.1807346768,309.7713647671583,112,2:47:19
35.1%,1755000,7019.999999861647,-3520360.671192212,575859.798236858,312.11912487861093,112,2:47:11
35.1%,1757500,7029.99999986141,-3518817.300960239,575142.9080738978,311.7305665333639,112,2:47:03
35.2%,1760000,7039.999999861174,-3517459.4578018207,575061.4586865425,311.68642052494124,112,2:46:56
35.2%,1762500,7049.999999860937,-3518307.477009194,573353.7765147756,310.7608475527445,112,2:46:48
35.3%,1765000,7059.999999860701,-3521406.8487964384,574871.0159286387,311.5831995202481,112,2:46:40
35.4%,1767500,7069.999999860464,-3517258.479336735,574751.2850994101,311.5183047633051,112,2:46:32
35.4%,1770000,7079.999999860228,-3519593.147927599,573994.2056210185,311.1079635917515,112,2:46:25
35.5%,1772500,7089.9999998599915,-3519789.6014241315,575317.0579650956,311.824956716191,112,2:46:17
35.5%,1775000,7099.999999859755,-3520540.985680433,576132.4388033473,312.26689754008095,112,2:46:09
35.5%,1777500,7109.9999998595185,-3520185.5750424378,573036.4825867724,310.5888725278498,112,2:46:01
35.6%,1780000,7119.999999859282,-3519579.1594043206,575256.6056377282,311.79219122783337,112,2:45:54
35.6%,1782500,7129.999999859046,-3517042.525968889,573903.068779632,311.05856693085445,112,2:45:46
35.7%,1785000,7139.999999858809,-3516901.862032909,577488.1923808283,313.00172331095445,112,2:45:39
35.8%,1787500,7149.999999858573,-3521767.837567879,574264.0697281292,311.25423139722324,112,2:45:31
35.8%,1790000,7159.999999858336,-3517934.0052193236,574403.7919735621,311.32996160986204,112,2:45:23
35.9%,1792500,7169.9999998581,-3519680.763454495,572238.2382849295,310.15621979936736,112,2:45:16
35.9%,1795000,7179.999999857863,-3520557.816097036,572929.770269254,310.53103387465745,112,2:45:08
36.0%,1797500,7189.999999857627,-3520746.637681855,574169.3163760186,311.20287456795575,112,2:45:00
36.0%,1800000,7199.99999985739,-3519339.226478167,573867.0773962499,311.03905940642085,112,2:44:53
36.0%,1802500,7209.999999857154,-3520821.8759340327,574818.3620615806,311.5546608395519,112,2:44:45
36.1%,1805000,7219.999999856917,-3518648.8705357257,574843.2585877795,311.56815489139143,112,2:44:37
36.1%,1807500,7229.999999856681,-3520395.084126683,574782.4436278454,311.53519285422146,112,2:44:29
36.2%,1810000,7239.999999856444,-3518849.705968013,573298.7343334178,310.731014392782,112,2:44:22
36.2%,1812500,7249.999999856208,-3520046.6658148207,573743.4956003369,310.97207740470907,112,2:44:14
36.3%,1815000,7259.9999998559715,-3520365.5788065325,571730.263483432,309.88089470984164,112,2:44:06
36.4%,1817500,7269.999999855735,-3517334.380413227,572793.4612026867,310.45715362342224,112,2:43:58
36.4%,1820000,7279.999999855499,-3517225.316694038,575168.5514778865,311.7444653970046,112,2:43:51
36.5%,1822500,7289.999999855262,-3520195.0818801355,573242.8496050679,310.7007245677932,112,2:43:43
36.5%,1825000,7299.999999855026,-3516725.837547077,574542.2579399921,311.4050109124873,112,2:43:35
36.5%,1827500,7309.999999854789,-3519018.1822318826,573474.4092351424,310.8262311395618,112,2:43:27
36.6%,1830000,7319.999999854553,-3516516.335804235,576780.3820946936,312.61808630805047,112,2:43:20
36.6%,1832500,7329.999999854316,-3520041.936237106,573888.2037061966,311.0505099806625,112,2:43:12
36.7%,1835000,7339.99999985408,-3518584.7183289826,574190.6839360835,311.2144559010661,112,2:43:04
36.8%,1837500,7349.999999853843,-3520014.0666805822,575513.5967776868,311.9314818154921,112,2:42:57
36.8%,1840000,7359.999999853607,-3520569.8313357253,573592.2764751592,310.8901158210738,112,2:42:49
36.9%,1842500,7369.99999985337,-3516466.868466977,575820.1987004988,312.09766171575103,112,2:42:41
36.9%,1845000,7379.999999853134,-3519630.9103877656,573753.7299641746,310.97762448525623,112,2:42:33
37.0%,1847500,7389.999999852897,-3522492.8740297873,572668.6150021395,310.3894863075608,112,2:42:25
37.0%,1850000,7399.999999852661,-3516342.068713326,573280.3690084699,310.721060287341,112,2:42:18
37.0%,1852500,7409.9999998524245,-3519386.7743002176,575071.3508000046,311.6917821039339,112,2:42:10
37.1%,1855000,7419.999999852188,-3518041.7820563912,576287.2495854115,312.3508058211723,112,2:42:02
37.1%,1857500,7429.9999998519515,-3517938.9923417866,575345.8774628881,311.8405770398496,112,2:41:54
37.2%,1860000,7439.999999851715,-3520147.993360957,575034.6248999645,311.6718764674996,112,2:41:47
37.2%,1862500,7449.999999851479,-3518246.333680246,573908.4205388497,311.06146761329256,112,2:41:39
37.3%,1865000,7459.999999851242,-3521085.9449227434,572778.0796008944,310.4488167120675,112,2:41:31
37.4%,1867500,7469.999999851006,-3520527.4227624554,573222.0316387576,310.68944111747,112,2:41:23
37.4%,1870000,7479.999999850769,-3520291.9316364992,573459.020101621,310.8178901459692,112,2:41:16
37.5%,1872500,7489.999999850533,-3521278.933768034,572792.2412202391,310.456492386338,112,2:41:08
37.5%,1875000,7499.999999850296,-3517779.508089952,575363.3928049395,311.850070449964,112,2:41:00
37.5%,1877500,7509.99999985006,-3520248.270732008,574744.3259468665,311.51453286499157,112,2:40:53
37.6%,1880000,7519.999999849823,-3517928.3734195996,574943.0053926168,311.6222181990413,112,2:40:45
37.6%,1882500,7529.999999849587,-3518416.497959858,572465.8986171897,310.2796129306333,112,2:40:37
37.7%,1885000,7539.99999984935,-3520332.2380969655,572071.0755022905,310.06561666716516,112,2:40:29
37.8%,1887500,7549.999999849114,-3516024.5018551406,575581.5656513732,311.96832131260396,112,2:40:22
37.8%,1890000,7559.999999848877,-3524149.293526938,574368.5472752559,311.3108587927777,112,2:40:14
37.9%,1892500,7569.999999848641,-3517188.6799698323,574625.2085508822,311.4499705921844,112,2:40:06
37.9%,1895000,7579.9999998484045,-3517509.149786316,573545.7505371347,310.86489851105347,112,2:39:58
38.0%,1897500,7589.999999848168,-3517781.7500437796,573313.4016995642,310.73896418455405,112,2:39:51
38.0%,1900000,7599.999999847932,-3520516.974133605,573618.4214565626,310.90428654238576,112,2:39:43
38.0%,1902500,7609.999999847695,-3518852.637080949,573582.4965437402,310.884815045355,112,2:39:35
38.1%,1905000,7619.999999847459,-3517812.659618251,574324.3159599737,311.28688518069305,112,2:39:28
38.1%,1907500,7629.999999847222,-3522953.113244457,573098.7805112374,310.62263833981535,112,2:39:20
38.2%,1910000,7639.999999846986,-3518979.946470512,573852.4769869519,311.03114590562274,112,2:39:12
38.2%,1912500,7649.999999846749,-3520623.643610114,575117.7110869661,311.7169096301823,112,2:39:05
38.3%,1915000,7659.999999846513,-3523378.877357036,572972.6977394748,310.55430079566776,112,2:38:57
38.4%,1917500,7669.999999846276,-3521528.7503362354,573579.2973403777,310.88308105983134,112,2:38:49
38.4%,1920000,7679.99999984604,-3523135.5621959902,573204.8261119758,310.6801156289073,112,2:38:42
38.5%,1922500,7689.999999845803,-3520834.9066256043,573280.5210470986,310.7211426931,112,2:38:34
38.5%,1925000,7699.999999845567,-3517066.3285601996,572091.1025289347,310.0764714239119,112,2:38:26
38.5%,1927500,7709.99999984533,-3519913.0636997223,572402.3176941554,310.24515172650473,112,2:38:18
38.6%,1930000,7719.999999845094,-3519323.8232710846,576373.6643519213,312.39764309194936,112,2:38:10
38.6%,1932500,7729.9999998448575,-3519673.3725663833,575839.9850607434,312.10838603000775,112,2:38:03
38.7%,1935000,7739.999999844621,-3519924.595197322,572977.9125885235,310.55712727205395,112,2:37:55
38.8%,1937500,7749.999999844385,-3518885.2529737744,575865.5477539418,312.1222411479637,112,2:37:47
38.8%,1940000,7759.999999844148,-3518374.4219826683,573470.4864777944,310.824104983865,112,2:37:40
38.9%,1942500,7769.999999843912,-3520442.515433144,571599.0938187413,309.8098000422173,112,2:37:32
38.9%,1945000,7779.999999843675,-3523044.3244009838,576490.7966334308,312.46112942197567,112,2:37:24
39.0%,1947500,7789.999999843439,-3520142.8012781125,575268.1920255239,311.7984711126774,112,2:37:16
39.0%,1950000,7799.999999843202,-3520454.248881668,574959.1640443716,311.63097627567794,112,2:37:09
39.0%,1952500,7809.999999842966,-3518645.050213672,575474.3284444949,311.91019816653994,112,2:37:02
39.1%,1955000,7819.999999842729,-3519693.7603894416,576294.041403572,312.3544870233452,112,2:36:54
39.1%,1957500,7829.999999842493,-3518868.347334601,577538.9102940955,313.0292126942263,112,2:36:46
39.2%,1960000,7839.999999842256,-3515631.066781072,574150.2674223738,311.192549932064,112,2:36:38
39.2%,1962500,7849.99999984202,-3519823.0520801973,574170.9032285153,311.20373465059066,112,2:36:31
39.3%,1965000,7859.999999841783,-3520513.9985272046,573907.4719202193,311.0609534568648,112,2:36:23
39.4%,1967500,7869.999999841547,-3520330.36815699,572401.0992100062,310.2444913015064,112,2:36:15
39.4%,1970000,7879.9999998413105,-3519654.3997122366,571656.3411336002,309.84082839646277,112,2:36:07
39.5%,1972500,7889.999999841074,-3519421.5303067286,572996.9791690642,310.56746146181854,112,2:36:00
39.5%,1975000,7899.9999998408375,-3519122.4714224413,574479.283937397,311.370878662519,112,2:35:52
39.5%,1977500,7909.999999840601,-3515469.2637617923,574340.469689574,311.2956405894953,112,2:35:44
39.6%,1980000,7919.999999840365,-3517344.9930931646,574725.0586586987,311.50408989060764,112,2:35:36
39.6%,1982500,7929.999999840128,-3522523.7574991304,575336.4021892543,311.83544139029806,112,2:35:29
39.7%,1985000,7939.999999839892,-3519988.7747300547,573724.1313638713,310.9615818838234,112,2:35:21
