#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
27.6%,1377500,5509.9999998973535,-3519666.948607346,574098.722765234,311.17302622617194,111,3:08:03
27.6%,1380000,5519.999999897117,-3518598.72543394,573642.7020881576,310.9258538697799,111,3:07:55
27.6%,1382500,5529.999999896881,-3519232.607390374,574096.1298328099,311.17162080477453,111,3:07:47
27.7%,1385000,5539.999999896644,-3521177.4253019914,573887.5691410649,311.05857672537036,111,3:07:39
27.8%,1387500,5549.999999896408,-3516097.6666174345,575125.68592546,311.729660863593,111,3:07:31
27.8%,1390000,5559.999999896171,-3518349.735217821,573421.9946226428,310.8062259952845,111,3:07:23
27.9%,1392500,5569.999999895935,-3518686.6205201615,576369.0965225678,312.40361435451894,111,3:07:15
27.9%,1395000,5579.999999895698,-3517588.6898512524,572174.3883927623,310.1299983872163,111,3:07:07
27.9%,1397500,5589.999999895462,-3520125.8178429026,573748.2908069424,310.98308507385116,111,3:06:59
28.0%,1400000,5599.999999895225,-3515383.952615848,574492.0715084998,311.3862291370141,111,3:06:51
28.1%,1402500,5609.999999894989,-3518115.92531329,574921.8469396014,311.6191760435137,111,3:06:43
28.1%,1405000,5619.999999894752,-3516667.6235655565,574390.862395432,311.3313717671121,111,3:06:35
28.1%,1407500,5629.999999894516,-3516602.9672413524,571076.2144494585,309.53476607662236,111,3:06:28
28.2%,1410000,5639.999999894279,-3515403.033450717,575031.0460292571,311.678364141034,111,3:06:19
28.2%,1412500,5649.999999894043,-3519485.4064207934,575446.4792558909,311.90353728495586,111,3:06:11
28.3%,1415000,5659.9999998938065,-3517625.270442091,574403.3454619779,311.33813783963524,111,3:06:04
28.4%,1417500,5669.99999989357,-3517810.671110997,573046.4415625524,310.6026687017689,111,3:05:56
28.4%,1420000,5679.999999893334,-3520495.3373544086,572605.0890075121,310.3634467618157,111,3:05:48
28.4%,1422500,5689.999999893097,-3515165.3550385255,571485.2501622174,309.7564716396668,111,3:05:40
28.5%,1425000,5699.999999892861,-3518090.5780216195,573540.1356227437,310.870260787673,111,3:05:32
28.6%,1427500,5709.999999892624,-3522256.6859281436,573994.9093283252,311.1167572604961,111,3:05:24
28.6%,1430000,5719.999999892388,-3519191.2391547523,575010.5436183552,311.667251422973,111,3:05:16
28.6%,1432500,5729.999999892151,-3520634.612003127,572158.7922336552,310.1215449560651,111,3:05:08
28.7%,1435000,5739.999999891915,-3520232.3525905814,573540.5651740725,310.87049361311153,111,3:05:00
28.8%,1437500,5749.999999891678,-3519424.999793807,575212.1759639019,311.7765401997301,111,3:04:52
28.8%,1440000,5759.999999891442,-3519280.190184975,574635.8379977392,311.46415345865523,111,3:04:44
28.9%,1442500,5769.999999891205,-3516687.6198441293,574573.0847180317,311.430139921997,111,3:04:36
28.9%,1445000,5779.999999890969,-3516852.8437229916,575814.4460938437,312.10298269386584,111,3:04:28
28.9%,1447500,5789.999999890732,-3520808.2494985443,572051.5413373141,310.0634128184091,111,3:04:21
29.0%,1450000,5799.999999890496,-3523254.6536561567,574607.4244707727,311.44875275696177,111,3:04:13
29.1%,1452500,5809.9999998902595,-3517722.9117597956,572752.4625970644,310.4433262041979,111,3:04:04
29.1%,1455000,5819.999999890023,-3519641.0214530844,573914.0296913551,311.0729188745215,111,3:03:57
29.1%,1457500,5829.9999998897865,-3516638.814535197,574406.2136020723,311.33969242911166,111,3:03:49
29.2%,1460000,5839.99999988955,-3521571.4151690807,575106.7879779004,311.7194177968549,111,3:03:41
29.2%,1462500,5849.999999889314,-3516425.311622007,575391.2419843259,311.87359757550905,111,3:03:33
29.3%,1465000,5859.999999889077,-3517570.004056966,575616.974143757,311.99594893492053,111,3:03:25
29.4%,1467500,5869.999999888841,-3519205.667560179,574476.9530615566,311.3780346354404,111,3:03:17
29.4%,1470000,5879.999999888604,-3518536.763084965,572426.559084104,310.2666799613755,111,3:03:10
29.4%,1472500,5889.999999888368,-3517116.6939751394,575929.5122887641,312.1653508801549,111,3:03:01
29.5%,1475000,5899.999999888131,-3516781.0960114356,573282.5933145804,310.7306676894225,111,3:02:53
29.6%,1477500,5909.999999887895,-3517594.5325205177,573661.2705916443,310.93591837122074,111,3:02:46
29.6%,1480000,5919.999999887658,-3522886.8166678045,576068.8409067687,312.2408697865471,111,3:02:38
29.6%,1482500,5929.999999887422,-3517733.317386929,572752.8091310819,310.4435140325881,111,3:02:30
29.7%,1485000,5939.999999887185,-3515144.950358264,575455.337190286,311.90833846312,111,3:02:22
29.8%,1487500,5949.999999886949,-3519659.158213297,573362.9516203859,310.77422350344597,111,3:02:14
29.8%,1490000,5959.999999886712,-3519818.557081299,571621.8590514391,309.8305163984911,111,3:02:06
29.9%,1492500,5969.999999886476,-3520759.5126826074,572164.0318244827,310.1243849194187,111,3:01:58
29.9%,1495000,5979.9999998862395,-3522413.324834928,571635.9653423007,309.8381622911611,111,3:01:50
29.9%,1497500,5989.999999886003,-3518938.857357286,576194.1240428778,312.308775759949,111,3:01:42
30.0%,1500000,5999.999999885767,-3517912.3691148274,573779.4211491119,310.99995834389375,111,3:01:35
30.1%,1502500,6009.99999988553,-3517673.031586053,574294.3221390329,311.27904501119866,111,3:01:27
30.1%,1505000,6019.999999885294,-3519569.167898625,573279.0013547523,310.728720775128,111,3:01:19
30.1%,1507500,6029.999999885057,-3522771.2504847776,575210.2619977016,311.77550279164853,111,3:01:11
30.2%,1510000,6039.999999884821,-3518681.888377877,574064.0864682384,311.1542526582715,111,3:01:03
30.2%,1512500,6049.999999884584,-3521409.911444066,574109.9838754423,311.17912997384326,111,3:00:55
30.3%,1515000,6059.999999884348,-3517364.532879701,576813.7448038042,312.6446226441945,111,3:00:47
30.4%,1517500,6069.999999884111,-3518622.9769434314,573964.6924758204,311.10037912017964,111,3:00:39
30.4%,1520000,6079.999999883875,-3519246.0095157623,573734.1912866891,310.9754428509867,111,3:00:32
30.4%,1522500,6089.999999883638,-3520612.3181271683,575017.9617120652,311.67127217859746,111,3:00:24
30.5%,1525000,6099.999999883402,-3517400.794792203,574169.490486639,311.21138375102873,111,3:00:16
30.6%,1527500,6109.999999883165,-3518757.7723922804,574008.7817722597,311.12427640343975,111,3:00:08
30.6%,1530000,6119.999999882929,-3518485.371947203,575410.8386212441,311.88421934589775,111,3:00:00
30.6%,1532500,6129.9999998826925,-3520498.3127862327,574540.7100136745,311.4125921826823,111,2:59:52
30.7%,1535000,6139.999999882456,-3516587.7508621477,575662.6428372181,312.0207022830549,111,2:59:44
30.8%,1537500,6149.9999998822195,-3518327.561107658,573142.2641456099,310.6546064643321,111,2:59:36
30.8%,1540000,6159.999999881983,-3517041.22015349,574126.442221096,311.1880507274013,111,2:59:28
30.9%,1542500,6169.999999881747,-3522919.632871695,575650.2706590166,312.0139963142392,111,2:59:21
30.9%,1545000,6179.99999988151,-3518028.3421772495,573538.8392129652,310.8695581075624,111,2:59:12
30.9%,1547500,6189.999999881274,-3521274.378400026,575086.3539742453,311.7083421568941,111,2:59:04
31.0%,1550000,6199.999999881037,-3519621.3700821083,571045.3495137793,309.5180366622224,111,2:58:57
31.1%,1552500,6209.999999880801,-3516915.522641167,575285.5272653251,311.8162980767927,111,2:58:49
31.1%,1555000,6219.999999880564,-3518389.7329149693,572118.5151795748,310.0997139846508,111,2:58:41
31.1%,1557500,6229.999999880328,-3515766.8479754664,573917.3664185808,311.07472744762464,111,2:58:33
31.2%,1560000,6239.999999880091,-3519145.420540275,574007.398389883,311.123526582436,111,2:58:25
31.2%,1562500,6249.999999879855,-3518364.040882509,574195.3204475008,311.2253841080579,111,2:58:17
31.3%,1565000,6259.999999879618,-3520769.3063846715,572534.7891835507,310.3253428467611,111,2:58:09
31.4%,1567500,6269.999999879382,-3519911.6855427176,573921.2861055391,311.0768519965991,111,2:58:01
31.4%,1570000,6279.999999879145,-3518869.130394267,573017.9896602742,310.5872471998866,111,2:57:54
31.4%,1572500,6289.999999878909,-3517906.7958619054,573127.8662996944,310.64680254297326,111,2:57:46
31.5%,1575000,6299.9999998786725,-3522049.045543978,573060.913894549,310.61051299607817,111,2:57:38
31.6%,1577500,6309.999999878436,-3519968.834596988,573118.5563852107,310.6417563825327,111,2:57:30
31.6%,1580000,6319.9999998782,-3520378.26765552,576281.7019129469,312.3562447226539,111,2:57:22
31.6%,1582500,6329.999999877963,-3519008.922957152,574412.6049768861,311.3431566824947,111,2:57:14
31.7%,1585000,6339.999999877727,-3520622.1561558433,574215.3354190843,311.23623262422853,111,2:57:06
31.8%,1587500,6349.99999987749,-3519638.347532276,576173.2225359285,312.297446723823,111,2:56:58
31.8%,1590000,6359.999999877254,-3519248.904360965,574439.6148588606,311.3577965804404,111,2:56:50
31.9%,1592500,6369.999999877017,-3516041.74819682,574517.4356499683,311.39997701058604,111,2:56:43
31.9%,1595000,6379.999999876781,-3520675.086297773,572280.4674372554,310.1874953576591,111,2:56:35
31.9%,1597500,6389.999999876544,-3517810.71478511,572476.5077508911,310.2937531409242,111,2:56:27
32.0%,1600000,6399.999999876308,-3518919.049135618,573334.3920580476,310.758743647651,111,2:56:19
32.0%,1602500,6409.999999876071,-3520068.4018413145,574527.7500807089,311.405567638992,111,2:56:11
32.1%,1605000,6419.999999875835,-3517702.099989742,573930.7306892108,311.0819711504415,111,2:56:03
32.1%,1607500,6429.999999875598,-3518632.5195716377,574586.5085396662,311.43741590265313,111,2:55:55
32.2%,1610000,6439.999999875362,-3518593.8208085466,574816.4097940873,311.56202699519633,111,2:55:47
32.2%,1612500,6449.9999998751255,-3518495.055227611,571879.7675619982,309.9703079857875,111,2:55:40
32.3%,1615000,6459.999999874889,-3518591.6297766734,575369.319409,311.86171509983654,111,2:55:32
32.4%,1617500,6469.9999998746525,-3517144.1006924603,574019.7982080174,311.1302475326498,111,2:55:24
32.4%,1620000,6479.999999874416,-3518680.42355657,573608.044521872,310.9070687734975,111,2:55:16
32.5%,1622500,6489.99999987418,-3519258.1673559044,573238.5876113885,310.70681571537966,111,2:55:08
32.5%,1625000,6499.999999873943,-3520878.273971712,574728.9731883303,311.5146346005829,111,2:55:00
32.5%,1627500,6509.999999873707,-3520887.809544597,574089.2922368501,311.16791469057756,111,2:54:52
32.6%,1630000,6519.99999987347,-3521376.9248919208,573943.2410343303,311.08875200849883,111,2:54:44
32.6%,1632500,6529.999999873234,-3520413.58021247,573146.2469665061,310.6567652331676,111,2:54:37
32.7%,1635000,6539.999999872997,-3515345.798796015,575419.4949291043,311.8889112384348,111,2:54:29
32.8%,1637500,6549.999999872761,-3518101.0411050636,574120.5366464098,311.18484978743425,111,2:54:21
32.8%,1640000,6559.999999872524,-3519045.074325431,574089.0153372246,311.16776460542496,111,2:54:13
32.9%,1642500,6569.999999872288,-3521562.4562931173,572056.946354944,310.0663424464086,111,2:54:05
32.9%,1645000,6579.999999872051,-3518436.0047647543,573779.7615165126,311.0001428298539,111,2:53:57
33.0%,1647500,6589.999999871815,-3521407.1957284883,572532.8727628584,310.3243041082955,111,2:53:50
33.0%,1650000,6599.999999871578,-3521069.258252574,573141.9143514646,310.6544168688872,111,2:53:41
33.0%,1652500,6609.999999871342,-3520156.864603635,571440.0545385324,309.73197470484257,111,2:53:34
33.1%,1655000,6619.9999998711055,-3517292.3736148793,574204.6364421019,311.23043356404406,111,2:53:26
33.1%,1657500,6629.999999870869,-3522630.8823053427,574180.6209613224,311.21741669162463,111,2:53:18
33.2%,1660000,6639.999999870633,-3517180.320638852,573570.6599312776,310.88680557532587,111,2:53:10
33.2%,1662500,6649.999999870396,-3519874.7727893274,575154.4207498799,311.7452357149527,111,2:53:02
33.3%,1665000,6659.99999987016,-3519954.68516659,573395.6444204578,310.7919436570202,111,2:52:54
33.4%,1667500,6669.999999869923,-3518966.714957062,573627.8317578251,310.9177938523873,111,2:52:47
33.4%,1670000,6679.999999869687,-3518754.5338191446,570680.1096825541,309.3200693456724,111,2:52:39
33.5%,1672500,6689.99999986945,-3518860.734124059,572698.0048001915,310.41380898567326,111,2:52:31
33.5%,1675000,6699.999999869214,-3517437.4733812604,571949.7154115837,310.0082211236685,111,2:52:23
33.5%,1677500,6709.999999868977,-3518373.595591804,574740.636349604,311.52095626799826,111,2:52:15
33.6%,1680000,6719.999999868741,-3519240.2840319816,574040.4528992039,311.1414427896803,111,2:52:07
33.6%,1682500,6729.999999868504,-3517605.0348909963,576214.5450059713,312.3198443316638,111,2:51:59
33.7%,1685000,6739.999999868268,-3519022.1964099295,574676.1410560268,311.4859985248716,111,2:51:51
33.8%,1687500,6749.999999868031,-3518558.05812346,572711.6275081908,310.42119276672946,111,2:51:44
33.8%,1690000,6759.999999867795,-3520910.560838679,572631.5297210342,310.3777781590406,111,2:51:36
33.9%,1692500,6769.9999998675585,-3515991.827762682,576915.5797184936,312.6998192111313,111,2:51:28
33.9%,1695000,6779.999999867322,-3518079.7378909234,573989.6793816106,311.1139225244452,111,2:51:20
34.0%,1697500,6789.9999998670855,-3517323.504371593,574793.5647589251,311.5496445277847,111,2:51:12
34.0%,1700000,6799.999999866849,-3519056.1825032216,574783.1134701432,311.54397971957445,111,2:51:04
34.0%,1702500,6809.999999866613,-3516593.737807207,572011.211374913,310.04155316962346,111,2:50:56
34.1%,1705000,6819.999999866376,-3515114.4551032092,572693.3842608938,310.4113045606693,111,2:50:48
34.1%,1707500,6829.99999986614,-3518211.834883854,573917.7695510845,311.07494595352995,111,2:50:41
34.2%,1710000,6839.999999865903,-3520295.185138643,572569.4168873343,310.3441117569682,111,2:50:33
34.2%,1712500,6849.999999865667,-3519512.467547262,573805.5604875805,311.014126389793,111,2:50:25
34.3%,1715000,6859.99999986543,-3516885.0572321173,575395.5164467047,311.87591441987945,111,2:50:17
34.4%,1717500,6869.999999865194,-3517859.8385746144,572486.5533204132,310.2991980411555,111,2:50:09
34.4%,1720000,6879.999999864957,-3518301.0528483707,574977.7602917277,311.64948220218935,111,2:50:02
34.5%,1722500,6889.999999864721,-3520390.482678231,574322.1207453255,311.2941124135494,111,2:49:53
34.5%,1725000,6899.999999864484,-3516906.1542900596,575404.0903145628,311.8805616282812,111,2:49:46
34.5%,1727500,6909.999999864248,-3523021.3630848415,575618.1684877161,311.9965962933092,111,2:49:38
34.6%,1730000,6919.999999864011,-3521597.83169437,574453.3760951726,311.3652554466214,111,2:49:30
34.6%,1732500,6929.999999863775,-3521530.612493165,574342.897190372,311.3053736636149,111,2:49:22
34.7%,1735000,6939.9999998635385,-3519548.78169233,575603.9739829004,311.9889025869062,111,2:49:14
34.8%,1737500,6949.999999863302,-3518807.710482618,574559.4996097141,311.4227765207228,111,2:49:06
34.8%,1740000,6959.999999863066,-3517546.8733474184,573507.473958619,310.8525575104069,111,2:48:58
34.9%,1742500,6969.999999862829,-3519670.400094824,574641.944653737,311.46746338872754,111,2:48:51
34.9%,1745000,6979.999999862593,-3521341.833331261,573569.6156930408,310.88623957725036,111,2:48:43
35.0%,1747500,6989.999999862356,-3521810.275375437,575522.8686104578,311.94494184777653,111,2:48:35
35.0%,1750000,6999.99999986212,-3519181.842823811,572994.7301162985,310.5746400603815,111,2:48:27
35.0%,1752500,7009.999999861883,-3520212.2914287373,573952.8805970794,311.0939768449132,111,2:48:19
35.1%,1755000,7019.999999861647,-3521715.057193747,573156.4057213939,310.66227148213795,111,2:48:12
35.1%,1757500,7029.99999986141,-3524481.6542782355,572176.3545434598,310.1310640803424,111,2:48:04
35.2%,1760000,7039.999999861174,-3520498.303807741,573580.2884121444,310.8920244051377,111,2:47:56
35.2%,1762500,7049.999999860937,-3522234.138325317,575474.2548966005,311.91859223949973,111,2:47:48
35.3%,1765000,7059.999999860701,-3516902.2737030983,574128.7054833442,311.189277460949,111,2:47:40
35.4%,1767500,7069.999999860464,-3516105.70161302,574499.6316509799,311.3903268859219,111,2:47:32
35.4%,1770000,7079.999999860228,-3521571.9066873286,574090.0479199307,311.168324285969,111,2:47:24
35.5%,1772500,7089.9999998599915,-3520958.461036356,573231.7095982092,310.7030876942388,111,2:47:17
35.5%,1775000,7099.999999859755,-3518320.0064733643,574782.6063064033,311.5437048266519,111,2:47:09
35.5%,1777500,7109.9999998595185,-3518986.1312143784,576680.6255235857,312.5724693234641,111,2:47:01
35.6%,1780000,7119.999999859282,-3516907.9666761253,574008.3681911735,311.12405223419313,111,2:46:53
35.6%,1782500,7129.999999859046,-3519745.159090344,574706.1822069958,311.50228143143045,111,2:46:45
35.7%,1785000,7139.999999858809,-3517434.534649644,574978.4294542486,311.64984490170144,111,2:46:38
35.8%,1787500,7149.999999858573,-3516796.399484435,574957.8970500121,311.63871592665134,111,2:46:30
35.8%,1790000,7159.999999858336,-3516908.305479452,572853.4379402802,310.4980568661498,111,2:46:21
35.9%,1792500,7169.9999998581,-3520076.042872604,575424.3546725702,311.89154531689724,111,2:46:14
35.9%,1795000,7179.999999857863,-3520449.2143930085,573888.5765323173,311.0591227516411,111,2:46:06
36.0%,1797500,7189.999999857627,-3521035.214509925,570801.4052076007,309.38581395387257,111,2:45:58
36.0%,1800000,7199.99999985739,-3517463.462864302,573877.8872275664,311.05332893400015,111,2:45:50
36.0%,1802500,7209.999999857154,-3518074.381931141,575413.9359492785,311.88589815983596,111,2:45:42
36.1%,1805000,7219.999999856917,-3520451.462156797,574008.5446188865,311.12414786155335,111,2:45:34
36.1%,1807500,7229.999999856681,-3520118.1964174006,573224.6044768535,310.69923657590965,111,2:45:27
36.2%,1810000,7239.999999856444,-3522000.3042299114,572878.325229554,310.5115462762648,111,2:45:19
36.2%,1812500,7249.999999856208,-3517225.1660082843,574244.9287062003,311.25227277959334,111,2:45:11
36.3%,1815000,7259.9999998559715,-3518986.5634552743,571811.5257854802,309.9333195737389,111,2:45:03
36.4%,1817500,7269.999999855735,-3518363.3270512912,573684.2715945274,310.9483853762663,111,2:44:55
36.4%,1820000,7279.999999855499,-3517670.725419199,574755.1146273488,311.52880378502226,111,2:44:47
36.5%,1822500,7289.999999855262,-3520959.957802139,571878.8218143597,309.9697953715923,111,2:44:39
36.5%,1825000,7299.999999855026,-3520666.0928894635,574358.1361802781,311.313633501893,111,2:44:32
36.5%,1827500,7309.999999854789,-3519551.5519162714,574200.8158362913,311.22836271903964,111,2:44:24
36.6%,1830000,7319.999999854553,-3517322.9546687454,573550.5843287676,310.8759241959766,111,2:44:16
36.6%,1832500,7329.999999854316,-3520054.6104401667,574342.5179574795,311.30516811177836,111,2:44:08
36.7%,1835000,7339.99999985408,-3518321.648292549,573118.8566025137,310.6419191063344,111,2:44:00
36.8%,1837500,7349.999999853843,-3518174.3994098157,576235.9591006195,312.3314512006069,111,2:43:52
36.8%,1840000,7359.999999853607,-3518814.6042701155,575951.8395097998,312.1774526819207,111,2:43:45
36.9%,1842500,7369.99999985337,-3520804.241942186,574134.4158729193,311.19237260666966,111,2:43:37
36.9%,1845000,7379.999999853134,-3519533.029633945,573202.05420595,310.6870138766403,111,2:43:29
37.0%,1847500,7389.999999852897,-3518400.3132651616,575602.2154998505,311.98794945381167,111,2:43:21
37.0%,1850000,7399.999999852661,-3519029.471917972,574712.5096029409,311.505711006983,111,2:43:13
37.0%,1852500,7409.9999998524245,-3521263.7467694264,574490.6567960108,311.3854623344608,111,2:43:05
37.1%,1855000,7419.999999852188,-3515433.0926909987,573043.2781152433,310.6009540498572,111,2:42:57
37.1%,1857500,7429.9999998519515,-3517460.5827228725,573494.0590572956,310.8452863647383,111,2:42:50
37.2%,1860000,7439.999999851715,-3520196.010897789,574121.9620465388,311.18562238290286,111,2:42:42
37.2%,1862500,7449.999999851479,-3519982.059672985,573372.6761449797,310.7794943908848,111,2:42:34
37.3%,1865000,7459.999999851242,-3521747.8891175427,572904.9509173122,310.52597793323696,111,2:42:26
37.4%,1867500,7469.999999851006,-3522797.721119743,575049.510654051,311.6883723381391,111,2:42:18
37.4%,1870000,7479.999999850769,-3516539.548889987,575076.9950433172,311.70326942855723,111,2:42:10
37.5%,1872500,7489.999999850533,-3518666.36953306,574475.0383299848,311.376996812512,111,2:42:02
37.5%,1875000,7499.999999850296,-3520025.151747655,572780.7094187469,310.45863654828275,111,2:41:54
37.5%,1877500,7509.99999985006,-3518606.5259749275,574280.203329026,311.2713923329008,111,2:41:47
37.6%,1880000,7519.999999849823,-3518241.442637332,574106.5747032907,311.1772821341369,111,2:41:39
37.6%,1882500,7529.999999849587,-3519084.9162443057,573668.1625851693,310.9396539699895,111,2:41:31
37.7%,1885000,7539.99999984935,-3518315.0228463374,573121.3233527282,310.6432561344425,111,2:41:23
37.8%,1887500,7549.999999849114,-3517190.1535633467,575399.2342165413,311.8779295257227,111,2:41:15
37.8%,1890000,7559.999999848877,-3519182.4715442117,574897.6065685358,311.606037276047,111,2:41:07
37.9%,1892500,7569.999999848641,-3520770.8487120047,573044.975157633,310.60187388088116,111,2:40:59
37.9%,1895000,7579.9999998484045,-3516311.2292640973,572996.9781159656,310.57585852130404,111,2:40:51
38.0%,1897500,7589.999999848168,-3519161.924351843,573802.4708967508,311.01245176957497,111,2:40:44
38.0%,1900000,7599.999999847932,-3514671.6560971756,573205.5099641276,310.6888869669075,111,2:40:36
38.0%,1902500,7609.999999847695,-3517975.896071527,574649.1674064897,311.471378265634,111,2:40:28
38.1%,1905000,7619.999999847459,-3519061.102260405,573997.9209809527,311.1183896366448,111,2:40:20
38.1%,1907500,7629.999999847222,-3519212.6812030245,574375.9246072851,311.32327518623066,111,2:40:12
38.2%,1910000,7639.999999846986,-3517062.3510607854,572777.248126503,310.45676045844056,111,2:40:04
38.2%,1912500,7649.999999846749,-3514508.312985912,573454.7173000165,310.8239623429557,111,2:39:57
38.3%,1915000,7659.999999846513,-3516092.199461233,572202.5741417834,310.1452756286933,111,2:39:49
38.4%,1917500,7669.999999846276,-3518921.582307296,575279.4792016925,311.8130199049579,111,2:39:41
38.4%,1920000,7679.99999984604,-3519148.3141243123,572690.0389934892,310.4094913586179,111,2:39:33
38.5%,1922500,7689.999999845803,-3517382.6839182153,573843.688826897,311.0347927146943,111,2:39:25
38.5%,1925000,7699.999999845567,-3518335.5527608097,575061.7296803275,311.69499529553866,111,2:39:17
38.5%,1927500,7709.99999984533,-3516452.6514249556,574943.0828823247,311.6306863505392,111,2:39:09
38.6%,1930000,7719.999999845094,-3519895.1959428433,574083.7398122873,311.16490516506286,111,2:39:02
38.6%,1932500,7729.9999998448575,-3518862.6834326237,575446.8857504022,311.9037576131367,111,2:38:54
38.7%,1935000,7739.999999844621,-3519387.058490008,573940.7400062073,311.08739640107655,111,2:38:46
38.8%,1937500,7749.999999844385,-3519422.6106801294,573088.6553858601,310.62554944096297,111,2:38:38
38.8%,1940000,7759.999999844148,-3517223.7711095624,573883.2716098772,311.0562473772427,111,2:38:30
38.9%,1942500,7769.999999843912,-3522487.8769249953,574377.1723650645,311.32395149598165,111,2:38:23
38.9%,1945000,7779.999999843675,-3518696.67939041,575792.0809286565,312.0908603256087,111,2:38:15
39.0%,1947500,7789.999999843439,-3517968.358899476,573972.1796461036,311.1044373166927,111,2:38:07
39.0%,1950000,7799.999999843202,-3519414.82242248,574384.4153091384,311.3278773169892,111,2:37:59
39.0%,1952500,7809.999999842966,-3519384.890947746,574126.5209268335,311.1880933874901,111,2:37:51
39.1%,1955000,7819.999999842729,-3519872.870913772,573656.5424692272,310.93335563400746,111,2:37:43
39.1%,1957500,7829.999999842493,-3517682.271119289,574008.817022705,311.1242955098883,111,2:37:35
39.2%,1960000,7839.999999842256,-3518950.0956561603,574413.857955639,311.3438358221181,111,2:37:28
39.2%,1962500,7849.99999984202,-3519816.3448377904,575323.101912747,311.83666428957815,111,2:37:20
39.3%,1965000,7859.999999841783,-3521623.2969628163,574552.4719862954,311.4189674078304,111,2:37:12
39.4%,1967500,7869.999999841547,-3519120.4290013034,576908.0016852485,312.69571176506975,111,2:37:04
39.4%,1970000,7879.9999998413105,-3519088.2420141473,573135.9070503106,310.65116079113363,111,2:36:56
39.5%,1972500,7889.999999841074,-3518402.999978151,572323.4671913319,310.21080208709844,111,2:36:48
39.5%,1975000,7899.9999998408375,-3518908.788574042,576230.3291135221,312.3283996346423,111,2:36:41
39.5%,1977500,7909.999999840601,-3515752.6017963663,575134.285989556,311.7343222708813,111,2:36:33
39.6%,1980000,7919.999999840365,-3517899.6876385137,574223.0892714176,311.2404353677634,111,2:36:25
39.6%,1982500,7929.999999840128,-3518290.814854378,576025.6791536177,312.2174752503591,111,2:36:17
39.7%,1985000,7939.999999839892,-3518404.0268465616,574313.7087107196,311.2895529220173,111,2:36:09
39.8%,1987500,7949.999999839655,-3517976.4303126186,574274.6048039107,311.2683578199617,111,2:36:01
39.8%,1990000,7959.999999839419,-3517138.6979456805,573462.212215445,310.82802473749297,111,2:35:53
39.9%,1992500,7969.999999839182,-3520201.3765433077,571799.5647599257,309.9268364579072,111,2:35:46
39.9%,1995000,7979.999999838946,-3519315.895809874,572766.0632799091,310.4506980471784,111,2:35:38
40.0%,1997500,7989.999999838709,-3517898.129371822,572453.9894799956,310.2815477863012,111,2:35:30
40.0%,2000000,7999.999999838473,-3516669.2047727853,572505.2231853779,310.309317482551,111,2:35:22
40.0%,2002500,8009.999999838236,-3517372.7569033466,575697.3424542893,312.03951017170675,111,2:35:14
40.1%,2005000,8019.999999838,-3519266.129425278,572430.2284770063,310.2686688459498,111,2:35:07
40.1%,2007500,8029.999999837763,-3514905.4700445086,573388.9664221988,310.7883240479792,111,2:34:59
40.2%,2010000,8039.999999837527,-3520022.5353211816,575724.2794669581,312.05411057302666,111,2:34:51
40.2%,2012500,8049.9999998372905,-3521682.3422119543,575060.162720611,311.69414597193344,111,2:34:43
40.3%,2015000,8059.999999837054,-3516408.807757646,573906.0888128028,311.0686147590236,111,2:34:35
40.4%,2017500,8069.999999836818,-3517272.2802907582,574671.3400122444,311.4833962628153,111,2:34:27
40.4%,2020000,8079.999999836581,-3518798.928544484,572244.6627925211,310.16808852184295,111,2:34:20
40.5%,2022500,8089.999999836345,-3518548.324140707,573831.8654679072,311.0283842169027,111,2:34:12
40.5%,2025000,8099.999999836108,-3521097.5814345665,574174.0941037396,311.2138790038624,111,2:34:04
40.5%,2027500,8109.999999835872,-3513297.7024263144,575423.5917040929,311.89113177267456,111,2:33:56
40.6%,2030000,8119.999999835635,-3516592.5533184893,573889.0400825146,311.05937400514847,111,2:33:48
40.6%,2032500,8129.999999835399,-3521183.515270481,574869.0647172104,311.59056701997633,111,2:33:41
40.7%,2035000,8139.999999835162,-3520981.947681628,574589.5779238789,311.43907957047935,111,2:33:33
40.8%,2037500,8149.999999834926,-3518414.3586162273,573849.6161764436,311.03800545707253,111,2:33:25
40.8%,2040000,8159.999999834689,-3521964.762664113,573851.211845298,311.0388703416064,111,2:33:17
40.9%,2042500,8169.999999834453,-3515647.8029465303,575547.7538566273,311.9584301504881,111,2:33:09
40.9%,2045000,8179.999999834216,-3517989.0405059513,573280.5018130585,310.72953405363455,111,2:33:01
41.0%,2047500,8189.99999983398,-3520856.0505995415,576350.5765871437,312.3935761779425,111,2:32:53
41.0%,2050000,8199.999999835562,-3520784.6485416405,571475.4931880798,309.75118316392417,111,2:32:46
41.0%,2052500,8209.999999837599,-3516418.5544815175,575686.1257196881,312.03343047650486,111,2:32:38
41.1%,2055000,8219.999999839636,-3519942.986088587,572918.6903072256,310.5334249582316,111,2:32:30
41.1%,2057500,8229.999999841673,-3521424.296699038,576489.7065038179,312.468987384227,111,2:32:22
41.2%,2060000,8239.99999984371,-3520330.3485452756,573607.622916229,310.90684025478004,111,2:32:14
41.2%,2062500,8249.999999845748,-3518314.082374841,573806.725474207,311.0147578359183,111,2:32:07
41.3%,2065000,8259.999999847785,-3519247.444740167,573982.1962457711,311.1098665146816,111,2:31:59
